key,tangram_A,tangram_B,ori_pre,ori_post,controlled_thread,ada_pre_sim,ada_post_sim,clip_pre_sim,clip_post_sim,sbert_pre_sim,sbert_post_sim,pre_sim,post_sim,gt,eq,lt,human_judgement,ada_diff,clip_diff,sbert_diff
nQnmTcmPRnKH8eCar-page1-79-page5-155,page1-79.svg,page5-155.svg,3 triangles with squares between them | log sided christmas tree,a christmas tree (3 triangles with 2 squares in between them) | lop sided christmas tree long slope on right,True,0.7431066632270813,0.852245569229126,0.08914864808320999,0.6755979061126709,0.08760091662406921,0.5572704076766968,0.7412964105606079,0.8534668684005737,0.0,0.0,1.0,-1.0,-0.10913890600204468,-0.5864492580294609,-0.46966949105262756
nQnmTcmPRnKH8eCar-page5-252-page3-205,page5-252.svg,page3-205.svg,a man kicking to the right | person standing and kicking,man kicking to the right | kicking man,False,0.9089990854263306,0.8851969242095947,0.7481504678726196,0.8066225647926331,0.6857779026031494,0.6963458061218262,0.9095407724380493,0.876628041267395,0.0,0.0,1.0,-1.0,0.02380216121673584,-0.05847209692001343,-0.010567903518676758
EHfMENoA8iENJNGkP-page3-33-page4-183,page3-33.svg,page4-183.svg,paper stamp | crown,pile of three spikes with rectangular top hovering | looke a crown loads of spikes,False,0.7899942994117737,0.8717191219329834,0.05978081747889519,0.5331531763076782,0.21338017284870148,0.4796571433544159,0.790107011795044,0.8443778157234192,1.0,0.0,0.0,1.0,-0.08172482252120972,-0.47337235882878304,-0.2662769705057144
EHfMENoA8iENJNGkP-page3-20-page1-96,page3-20.svg,page1-96.svg,standing raising both hands | a helmets not a crown,table with hands raised on both sides | a helmet,False,0.7537873983383179,0.773263692855835,0.18433590233325958,0.07781708985567093,0.09093443304300308,0.10809897631406784,0.7583335041999817,0.7382752895355225,0.0,1.0,0.0,0.0,-0.01947629451751709,0.10651881247758865,-0.01716454327106476
EHfMENoA8iENJNGkP-page3-167-page1-72,page3-167.svg,page1-72.svg,microphone | a candle holder,microphone  square half way up | looks like. acandle stand,True,0.7844344973564148,0.7623733878135681,0.2560061514377594,0.25778642296791077,0.2083204835653305,0.17550787329673767,0.7803789377212524,0.7451226711273193,0.0,1.0,0.0,0.0,0.02206110954284668,-0.0017802715301513672,0.032812610268592834
EHfMENoA8iENJNGkP-page3-29-page6-100,page3-29.svg,page6-100.svg,house | a walkway with an arch,house with 2 pipe ledt side pointing upwards | an arch around a rectangular walkway,False,0.8013297319412231,0.7988748550415039,0.10835052281618118,0.1821414828300476,0.17129828035831451,0.3073972463607788,0.7825787663459778,0.7737839818000793,0.0,0.0,1.0,-1.0,0.0024548768997192383,-0.07379096001386642,-0.1360989660024643
EHfMENoA8iENJNGkP-page3-207-page6-171,page3-207.svg,page6-171.svg,standing raising left leg | hunchback zombie walking person,person walking with left leg lifted | person walking hunched over,False,0.7889131307601929,0.9073294401168823,0.07498917728662491,0.8116753101348877,0.19344504177570343,0.6327948570251465,0.7676963806152344,0.8815205693244934,0.0,0.0,1.0,-1.0,-0.11841630935668945,-0.7366861328482628,-0.43934981524944305
EHfMENoA8iENJNGkP-page1-185-page1-69,page1-185.svg,page1-69.svg,diamond | a diamond on a stand,diamond on a small stand | a diamond on a stand,True,0.8755502104759216,0.9616722464561462,0.6988382339477539,0.9365282654762268,0.7189788222312927,0.953051745891571,0.9239609241485596,0.9283802509307861,1.0,0.0,0.0,1.0,-0.08612203598022461,-0.2376900315284729,-0.23407292366027832
EHfMENoA8iENJNGkP-page7-61-page5-181,page7-61.svg,page5-181.svg,bottle | a perfume container,abottle with white lable | a necktie or perfume bottle,True,0.872479259967804,0.8370019793510437,0.45436641573905945,0.4479660391807556,0.479780375957489,0.19478651881217957,0.8683717250823975,0.830724835395813,1.0,0.0,0.0,1.0,0.035477280616760254,0.006400376558303833,0.28499385714530945
EHfMENoA8iENJNGkP-page6-201-page1-162,page6-201.svg,page1-162.svg,bird facing right | a shelter,duck facing right | a shelter,True,0.7865712642669678,0.786889910697937,-0.057833582162857056,-0.037743452936410904,0.19786393642425537,0.19413240253925323,0.7764377593994141,0.7724595665931702,0.0,1.0,0.0,0.0,-0.0003186464309692383,-0.02009012922644615,0.0037315338850021362
EHfMENoA8iENJNGkP-page7-122-page4-24,page7-122.svg,page4-24.svg,person walking | a person walking to the left,person walking | person walking to the left,True,0.9094933867454529,0.9254209399223328,0.9255408644676208,0.9545871615409851,0.7908377647399902,0.8049800395965576,0.9397773742675781,0.9397773742675781,0.0,1.0,0.0,0.0,-0.015927553176879883,-0.029046297073364258,-0.014142274856567383
EHfMENoA8iENJNGkP-page1-33-page1-33,page1-33.svg,page1-33.svg,an arrow facing up on a stand | arrows,arrow pointing up on a table | table arrow pointing upwards,False,0.8976776599884033,0.9331005811691284,0.5210902094841003,0.8529579043388367,0.557395875453949,0.9037388563156128,0.8389388918876648,0.8768944144248962,0.0,1.0,0.0,0.0,-0.0354229211807251,-0.33186769485473633,-0.3463429808616638
HXJ8rqCutqjpvfhNp-page6-188-page-I,page6-188.svg,page-I.svg,a person holding a platter towards the left | ice skater with one leg up to the right and 2 arms stretched and leaning to the left,a person holding a platter towards the left | ice skater with one leg up to right and arms out to left,True,0.8206161260604858,0.8173623085021973,0.21827179193496704,0.23422744870185852,0.2325286865234375,0.26865333318710327,0.7967376708984375,0.8088864684104919,0.0,1.0,0.0,0.0,0.0032538175582885742,-0.01595565676689148,-0.03612464666366577
HXJ8rqCutqjpvfhNp-page8-184-page7-205,page8-184.svg,page7-205.svg,the letter n | boxer dog with pointy ears facing to the right,the letter n | boxer dog head with pointy ears facing right,True,0.7481632232666016,0.7488170862197876,-0.1008405089378357,-0.08129987120628357,0.05918653681874275,0.05546466261148453,0.7417449355125427,0.7427893280982971,0.0,1.0,0.0,0.0,-0.0006538629531860352,-0.019540637731552124,0.0037218742072582245
HXJ8rqCutqjpvfhNp-page7-194-page1-52,page7-194.svg,page1-52.svg,tall 3 part candlestick with diamond on top and triangle on bottom | a neck tie,lower case i on top of a triangle | a necktie with a part sticking out to the right,True,0.7723251581192017,0.7895915508270264,0.2193291187286377,0.20875664055347443,0.1453590840101242,0.18271766602993011,0.7860262989997864,0.78387051820755,0.0,0.0,1.0,-1.0,-0.017266392707824707,0.010572478175163269,-0.03735858201980591
HXJ8rqCutqjpvfhNp-page4-142-page5-102,page4-142.svg,page5-102.svg,a crescent moon shape | seahorse facing to the left,a crescent moon shape with a flat side towards the left | seahorse facing to the left,False,0.7914616465568542,0.847954273223877,0.2935935854911804,0.31871628761291504,0.2170940637588501,0.33379924297332764,0.7895071506500244,0.8362983465194702,0.0,0.0,1.0,-1.0,-0.056492626667022705,-0.02512270212173462,-0.11670517921447754
HXJ8rqCutqjpvfhNp-page5-71-page2-170,page5-71.svg,page2-170.svg,bat making a nosedive to the left with wings stretched out | a jokers hat,phoenix bird flying up to the right | a triangle with two horns sticking out,False,0.782634973526001,0.8244234919548035,0.16236244142055511,0.19216245412826538,0.17257393896579742,0.176407128572464,0.7708184123039246,0.7690532803535461,0.0,1.0,0.0,0.0,-0.04178851842880249,-0.029800012707710266,-0.003833189606666565
HXJ8rqCutqjpvfhNp-page8-160-page9-20,page8-160.svg,page9-20.svg,capital c | the letter c,capital g | capital c,True,0.8953737020492554,0.9429520964622498,0.3576885759830475,0.9328339099884033,0.6882193684577942,0.6364349126815796,0.9068602323532104,0.9430046081542969,1.0,0.0,0.0,1.0,-0.047578394412994385,-0.5751453340053558,0.0517844557762146
HXJ8rqCutqjpvfhNp-page5-122-page2-39,page5-122.svg,page2-39.svg,boat listing backwards to the right with a steam stack | the letter u with a curl towards the left,boat listing backwards with flat bottom | the letter u with a twist towards the left,False,0.7822831273078918,0.7622659206390381,0.1171286404132843,0.13634973764419556,0.1753479391336441,0.12619435787200928,0.7424503564834595,0.7553594708442688,0.0,0.0,1.0,-1.0,0.02001720666885376,-0.019221097230911255,0.04915358126163483
HXJ8rqCutqjpvfhNp-page3-128-page3-128,page3-128.svg,page3-128.svg,two columns stacked on one another | planter with a funnel top and a spikey base,two columns with three points on the bottom | planter with funnel on top and 3 points on bottom,False,0.7809144258499146,0.8618280291557312,0.12597864866256714,0.3284551203250885,0.16491472721099854,0.4450177848339081,0.7667564749717712,0.7723114490509033,0.0,0.0,1.0,-1.0,-0.08091360330581665,-0.20247647166252136,-0.28010305762290955
HXJ8rqCutqjpvfhNp-page6-209-page5-81,page6-209.svg,page5-81.svg,2 triangles pointing up on the left with a square on top right and two parallelgrams on the bottom | a chicken,2 points on bottom square on right leaning | a bird facing left,True,0.7698235511779785,0.8178179264068604,-0.015444806776940823,0.051238398998975754,0.027547188103199005,0.21465331315994263,0.752661943435669,0.7598947286605835,0.0,1.0,0.0,0.0,-0.047994375228881836,-0.06668320577591658,-0.18710612505674362
HXJ8rqCutqjpvfhNp-page3-188-page1-175,page3-188.svg,page1-175.svg,a sheild | slanted rectangle leaning to the left,a sheild | slanted rectangle leaning to the left,False,0.780064582824707,0.7800525426864624,0.2059354931116104,0.2059354931116104,0.07582914084196091,0.07582914084196091,0.7863103151321411,0.7862489819526672,0.0,1.0,0.0,0.0,1.2040138244628906e-05,0.0,0.0
3whbtG3epGkWgTWoq-page2-65-page2-65,page2-65.svg,page2-65.svg,"boat with a square on top | a person in a boat, pointing right",square on top of boat | person in boat pointing right with square for a head,False,0.8676515817642212,0.8973228335380554,0.515507698059082,0.48359012603759766,0.5249994993209839,0.6533445715904236,0.8746662139892578,0.8958616852760315,0.0,1.0,0.0,0.0,-0.02967125177383423,0.031917572021484375,-0.1283450722694397
3whbtG3epGkWgTWoq-page5-248-page6-122,page5-248.svg,page6-122.svg,a house | a factory with a chimney on the left and a pointed roof on the right,a home without windows | a factory building with triangle to the right and square left,True,0.8275766968727112,0.7927156090736389,0.2782226502895355,0.26185861229896545,0.30461275577545166,0.1795957386493683,0.7949553728103638,0.7570177912712097,0.0,0.0,1.0,-1.0,0.034861087799072266,0.01636403799057007,0.12501701712608337
3whbtG3epGkWgTWoq-page1-168-page4-247,page1-168.svg,page4-247.svg,a bed with a slanting headboard | a dog-animal pointing left,"bed with slanting headboard | an animal, pointing left",True,0.7902253866195679,0.7715581059455872,0.1152193546295166,0.057579293847084045,0.12209351360797882,0.07516783475875854,0.7536607980728149,0.7443937063217163,0.0,1.0,0.0,0.0,0.018667280673980713,0.057640060782432556,0.046925678849220276
3whbtG3epGkWgTWoq-page5-89-page7-70,page5-89.svg,page7-70.svg,a cobra pointing right | a modern building with sharp ends,"a scorpion pointing right, with an elevated sting at the back | a boat falling to the left. pointy edge facing left",False,0.7856712341308594,0.8365828990936279,0.11059267818927765,0.21984389424324036,0.18739286065101624,0.31079211831092834,0.7741966843605042,0.7817134261131287,0.0,1.0,0.0,0.0,-0.050911664962768555,-0.10925121605396271,-0.12339925765991211
3whbtG3epGkWgTWoq-page4-118-page1-183,page4-118.svg,page1-183.svg,a chalice with a separate triangular lid | arrow facing north,"candle stick holder, with separate triangular top | arrow facing upwards on top of a triangle",False,0.7861210107803345,0.8255367279052734,0.08047828078269958,0.3854757249355316,0.10398432612419128,0.2684381902217865,0.7536009550094604,0.8057974576950073,0.0,0.0,1.0,-1.0,-0.039415717124938965,-0.30499744415283203,-0.16445386409759521
3whbtG3epGkWgTWoq-page2-107-page6-73,page2-107.svg,page6-73.svg,a first aid style cross on top of a triangle | a jet flying to the right.,a cross sitting on top of a triangular base | a rectangle with a missing piece and triangle on the right,True,0.7741236090660095,0.8690929412841797,0.22133848071098328,0.24087350070476532,0.11849227547645569,0.409001886844635,0.7306281924247742,0.8375311493873596,0.0,0.0,1.0,-1.0,-0.09496933221817017,-0.019535019993782043,-0.2905096113681793
3whbtG3epGkWgTWoq-page1-0-page4-150,page1-0.svg,page4-150.svg,a block with a missing piece | a rectangular traffic sign sitting on a bent pole,a block of chocolate missing 1 piece | a square traffic sign sitting on a crooked pole,False,0.8181344866752625,0.7988826632499695,0.2119414359331131,0.21297472715377808,0.1425188183784485,0.0444977842271328,0.7676926255226135,0.7455957531929016,0.0,1.0,0.0,0.0,0.01925182342529297,-0.001033291220664978,0.09802103415131569
3whbtG3epGkWgTWoq-page5-154-page2-157,page5-154.svg,page2-157.svg,an one piece item with an arrow pointing upward | broken umbrella,an arrow pointing upwards with a hexagonal shape at the bottom | triangle on slanting pole,True,0.7993710041046143,0.8177462220191956,0.16421884298324585,0.4823146164417267,0.21343755722045898,0.3683086037635803,0.7810447216033936,0.8182246088981628,0.0,1.0,0.0,0.0,-0.0183752179145813,-0.31809577345848083,-0.15487104654312134
3whbtG3epGkWgTWoq-page5-210-page6-9,page5-210.svg,page6-9.svg,an arrow facing south | a bird swooping downwards with two wings,upside down arrow with triangle on top | a bird flying directly downwards,False,0.8353719711303711,0.8166813850402832,0.2082527130842209,0.2767585813999176,0.3214534521102905,0.3173457980155945,0.8213787078857422,0.8046351671218872,0.0,1.0,0.0,0.0,0.01869058609008789,-0.06850586831569672,0.004107654094696045
3whbtG3epGkWgTWoq-page6-155-page6-164,page6-155.svg,page6-164.svg,what a bird pointing left | pecking turkey,dinasour with triangular feet pointing left | a chicken falling to the right with a point beak,True,0.823664665222168,0.838799238204956,0.34306618571281433,0.4487253427505493,0.4603712260723114,0.30945447087287903,0.8566194176673889,0.8173274993896484,0.0,1.0,0.0,0.0,-0.015134572982788086,-0.10565915703773499,0.15091675519943237
rD3tT6TFviEKWgKY3-page5-144-page5-44,page5-144.svg,page5-44.svg,upwards spiky arrow | a rocket with flames,upwards facing arrow with pointy bits on the side | kid's building block creation,False,0.8181551694869995,0.783790647983551,0.3380264341831207,0.014378709718585014,0.2324366569519043,0.08285819739103317,0.7950719594955444,0.7721824645996094,1.0,0.0,0.0,1.0,0.034364521503448486,0.3236477244645357,0.14957845956087112
rD3tT6TFviEKWgKY3-page8-247-page5-84,page8-247.svg,page5-84.svg,galloping horse to the left | horse,"horse kicking up front legs | horse with tail, spiky looking legs",False,0.8495424389839172,0.9079102277755737,0.7081239819526672,0.5248628854751587,0.6219207644462585,0.6322293877601624,0.8356558680534363,0.892789900302887,0.0,0.0,1.0,-1.0,-0.058367788791656494,0.18326109647750854,-0.010308623313903809
rD3tT6TFviEKWgKY3-page3-122-page5-220,page3-122.svg,page5-220.svg,human with arms outstretched | batman logo,"person, front-on, hands outstretched to either side | dracula with horns and a cape",True,0.7893370389938354,0.778291642665863,0.05421547219157219,0.1848522424697876,0.19155281782150269,0.09568116068840027,0.7841833233833313,0.7619930505752563,0.0,0.0,1.0,-1.0,0.011045396327972412,-0.1306367702782154,0.09587165713310242
rD3tT6TFviEKWgKY3-page7-133-page5-60,page7-133.svg,page5-60.svg,boat-shaped with an extra triangle | a small mountain,"upside down diamond, with an extra triangle added on. a house? | a small mountain",True,0.7800067067146301,0.776245653629303,0.2871765196323395,0.34691932797431946,0.2439635992050171,0.17573465406894684,0.740409791469574,0.7236175537109375,0.0,1.0,0.0,0.0,0.0037610530853271484,-0.05974280834197998,0.06822894513607025
rD3tT6TFviEKWgKY3-page4-16-page4-89,page4-16.svg,page4-89.svg,a person taking a step to the left | pan doing backwards arms,"person facing left, one foot kicked in front of them | man with arms facing backwards behind him, kneeling down",False,0.7909220457077026,0.8568447828292847,0.09334754198789597,0.2183779776096344,0.2874373197555542,0.3824433982372284,0.8134121298789978,0.8451554775238037,0.0,0.0,1.0,-1.0,-0.06592273712158203,-0.12503043562173843,-0.0950060784816742
rD3tT6TFviEKWgKY3-page1-105-page1-125,page1-105.svg,page1-125.svg,vampire teeth | a bridge with a crown-shaped white cut-out,"vampire fangs | a bridge, with a crown-shaped cutout underneath",False,0.7979902029037476,0.80713951587677,0.2512149214744568,0.24579693377017975,0.23016653954982758,0.22835658490657806,0.7600865960121155,0.7774520516395569,0.0,1.0,0.0,0.0,-0.009149312973022461,0.005417987704277039,0.0018099546432495117
