phase,similarity,pair-id,game,tangrams,is_control,bin,p1_description,p2_description,tangram1_snd,tangram2_snd,interactive_phase_tangram,interactive_phase_snd,thread_avg_snd,tangram_A,tangram_B,context_id,thread_id,sim_A_interactive,sim_B_interactive,avg_sim_AB_interactive,jaccard_index,prepost_avg_snd
pre,0.7991765737533569,781,Tc2wRMWLp4GmwgzZe,"['page6-155.svg', 'page6-164.svg']",False,8,goose walk left,bird large wing,1.0,0.8962962962962961,page6-83,0.977777777777778,0.9580246913580248,page6-155,page6-164,44,0,0.793247640132904,0.7389746904373169,0.7661111652851105,0.0,0.9481481481481481
post,0.8140712380409241,781,Tc2wRMWLp4GmwgzZe,"['page6-155.svg', 'page6-164.svg']",False,8,goose visible leg long neck walk left,bird triangle tail end,1.0,0.8962962962962961,page6-83,0.977777777777778,0.9580246913580248,page6-155,page6-164,44,0,0.793247640132904,0.7389746904373169,0.7661111652851105,0.0,0.9481481481481481
pre,0.7445226907730103,782,Tc2wRMWLp4GmwgzZe,"['page2-107.svg', 'page7-26.svg']",True,1,ogre square ear,fire hydrant bite take middle,0.812962962962963,0.977777777777778,page8-24,0.972222222222222,0.9209876543209876,page2-107,page7-26,44,7,0.39897021651268,0.3804580867290497,0.3897141516208648,0.0,0.8953703703703705
post,0.7338760495185852,782,Tc2wRMWLp4GmwgzZe,"['page2-107.svg', 'page7-26.svg']",True,1,shape frankenstein head,fire hydrant notch take left,0.812962962962963,0.977777777777778,page8-24,0.972222222222222,0.9209876543209876,page2-107,page7-26,44,7,0.39897021651268,0.3804580867290497,0.3897141516208648,0.0,0.8953703703703705
pre,0.7702635526657104,783,Tc2wRMWLp4GmwgzZe,"['page3-47.svg', 'page7-28.svg']",True,7,shape tetris,bed,0.9694444444444444,0.9333333333333332,page7-58,0.9611111111111112,0.9546296296296296,page3-47,page7-28,26,1,0.7087985873222351,0.6348326802253723,0.6718156337738037,0.0,0.9513888888888888
post,0.7719820737838745,783,Tc2wRMWLp4GmwgzZe,"['page3-47.svg', 'page7-28.svg']",True,7,2 flat rectangle,bed headboard left,0.9694444444444444,0.9333333333333332,page7-58,0.9611111111111112,0.9546296296296296,page3-47,page7-28,26,1,0.7087985873222351,0.6348326802253723,0.6718156337738037,0.0,0.9513888888888888
pre,0.8738606572151184,784,Tc2wRMWLp4GmwgzZe,"['page7-73.svg', 'page6-160.svg']",False,3,fish,look bit fish,0.6,0.5592592592592593,page6-123,0.4166666666666667,0.5253086419753087,page7-73,page6-160,26,5,0.5303627252578735,0.4598132669925689,0.4950879961252212,0.3333333333333333,0.5796296296296297
post,0.8055444359779358,784,Tc2wRMWLp4GmwgzZe,"['page7-73.svg', 'page6-160.svg']",False,3,mouse rabbit foot tail,fish square head slightly tilt,0.6,0.5592592592592593,page6-123,0.4166666666666667,0.5253086419753087,page7-73,page6-160,26,5,0.5303627252578735,0.4598132669925689,0.4950879961252212,0.0,0.5796296296296297
pre,0.7442924380302429,785,Tc2wRMWLp4GmwgzZe,"['page5-74.svg', 'page5-233.svg']",True,5,bird view wing outstretche beak face forward,rectangle triangle point downward,0.977777777777778,1.0,page1-105,0.962962962962963,0.9802469135802468,page5-74,page5-233,40,3,0.6330639719963074,0.5535370707511902,0.5933005213737488,0.0,0.9888888888888889
post,0.7948781847953796,785,Tc2wRMWLp4GmwgzZe,"['page5-74.svg', 'page5-233.svg']",True,5,small bird bat view wing outstretche head point,large rectangle triangle point,0.977777777777778,1.0,page1-105,0.962962962962963,0.9802469135802468,page5-74,page5-233,40,3,0.6330639719963074,0.5535370707511902,0.5933005213737488,0.25,0.9888888888888889
pre,0.7223997712135315,786,Tc2wRMWLp4GmwgzZe,"['page6-135.svg', 'page1-148.svg']",True,2,airplane fly straight,medieval style torch wall rail attach right,1.0,0.977777777777778,page6-138,0.9333333333333332,0.9703703703703704,page6-135,page1-148,44,6,0.48296919465065,0.4197601675987243,0.4513646811246872,0.0,0.9888888888888889
post,0.7509999871253967,786,Tc2wRMWLp4GmwgzZe,"['page6-135.svg', 'page1-148.svg']",True,2,plane point downward,partially blossomed flower bud stalk stick right,1.0,0.977777777777778,page6-138,0.9333333333333332,0.9703703703703704,page6-135,page1-148,44,6,0.48296919465065,0.4197601675987243,0.4513646811246872,0.0,0.9888888888888889
pre,0.8179689645767212,787,tSbakAiSWB7KXDu6v,"['page8-158.svg', 'page4-93.svg']",False,1,letter m,h,0.9425925925925928,0.951851851851852,page9-14,0.9071428571428573,0.933862433862434,page8-158,page4-93,31,7,0.4365456104278564,0.4361800253391266,0.4363628178834915,0.0,0.9472222222222224
post,0.8179689645767212,787,tSbakAiSWB7KXDu6v,"['page8-158.svg', 'page4-93.svg']",False,1,letter m,h,0.9425925925925928,0.951851851851852,page9-14,0.9071428571428573,0.933862433862434,page8-158,page4-93,31,7,0.4365456104278564,0.4361800253391266,0.4363628178834915,0.0,0.9472222222222224
pre,0.8042271137237549,788,tSbakAiSWB7KXDu6v,"['page3-17.svg', 'page3-12.svg']",True,5,letter t,arrow,0.977777777777778,1.0,page1-26,0.9555555555555556,0.977777777777778,page3-17,page3-12,10,3,0.6163111925125122,0.5467302799224854,0.5815207362174988,0.0,0.9888888888888889
post,0.8221799731254578,788,tSbakAiSWB7KXDu6v,"['page3-17.svg', 'page3-12.svg']",True,5,t small triangle,downard arrow t shape,0.977777777777778,1.0,page1-26,0.9555555555555556,0.977777777777778,page3-17,page3-12,10,3,0.6163111925125122,0.5467302799224854,0.5815207362174988,0.25,0.9888888888888889
pre,0.790829062461853,789,tSbakAiSWB7KXDu6v,"['page4-177.svg', 'page7-236.svg']",False,8,dog,griaffe,0.9444444444444446,0.9222222222222224,page2-155,0.8,0.888888888888889,page4-177,page7-236,14,0,0.7788748741149902,0.5478113293647766,0.6633431017398834,0.0,0.9333333333333336
post,0.7837854623794556,789,tSbakAiSWB7KXDu6v,"['page4-177.svg', 'page7-236.svg']",False,8,dinausor,llama,0.9444444444444446,0.9222222222222224,page2-155,0.8,0.888888888888889,page4-177,page7-236,14,0,0.7788748741149902,0.5478113293647766,0.6633431017398834,0.0,0.9333333333333336
pre,0.7840032577514648,790,tSbakAiSWB7KXDu6v,"['page3-69.svg', 'page5-144.svg']",False,2,inverse arrow,rocket,0.9694444444444444,0.7777777777777779,page6-199,0.8111111111111111,0.8527777777777779,page3-69,page5-144,31,6,0.4465940594673157,0.4075510203838348,0.4270725399255752,0.0,0.8736111111111111
post,0.9385988116264344,790,tSbakAiSWB7KXDu6v,"['page3-69.svg', 'page5-144.svg']",False,2,rocket fall,rocket take,0.9694444444444444,0.7777777777777779,page6-199,0.8111111111111111,0.8527777777777779,page3-69,page5-144,31,6,0.4465940594673157,0.4075510203838348,0.4270725399255752,0.5,0.8736111111111111
pre,0.8057548999786377,791,tSbakAiSWB7KXDu6v,"['page4-217.svg', 'page2-16.svg']",False,4,castle,tree triangle square,0.901851851851852,0.6722222222222223,page4-148,0.9851851851851852,0.8530864197530864,page4-217,page2-16,31,4,0.5833469033241272,0.5373731851577759,0.5603600442409515,0.0,0.7870370370370372
post,0.7676971554756165,791,tSbakAiSWB7KXDu6v,"['page4-217.svg', 'page2-16.svg']",False,4,christmas tree,triangle 2 square black,0.901851851851852,0.6722222222222223,page4-148,0.9851851851851852,0.8530864197530864,page4-217,page2-16,31,4,0.5833469033241272,0.5373731851577759,0.5603600442409515,0.0,0.7870370370370372
pre,0.759979784488678,792,tSbakAiSWB7KXDu6v,"['page4-11.svg', 'page-D.svg']",False,7,pregnant,man stand book,0.738888888888889,0.9611111111111112,page3-198,0.937037037037037,0.8790123456790124,page4-11,page-D,1,1,0.7454822659492493,0.6559743285179138,0.7007282972335815,0.0,0.8500000000000001
post,0.9164626002311708,792,tSbakAiSWB7KXDu6v,"['page4-11.svg', 'page-D.svg']",False,7,man pray,pray man,0.738888888888889,0.9611111111111112,page3-198,0.937037037037037,0.8790123456790124,page4-11,page-D,1,1,0.7454822659492493,0.6559743285179138,0.7007282972335815,1.0,0.8500000000000001
pre,0.7987838983535767,793,tSbakAiSWB7KXDu6v,"['page3-50.svg', 'page6-106.svg']",True,3,point,snake,0.9555555555555556,0.948148148148148,page7-20,1.0,0.9679012345679012,page3-50,page6-106,31,5,0.5105758905410767,0.4784133732318878,0.4944946318864822,0.0,0.9518518518518517
post,0.7403212189674377,793,tSbakAiSWB7KXDu6v,"['page3-50.svg', 'page6-106.svg']",True,3,rectangle triangle left,snake,0.9555555555555556,0.948148148148148,page7-20,1.0,0.9679012345679012,page3-50,page6-106,31,5,0.5105758905410767,0.4784133732318878,0.4944946318864822,0.0,0.9518518518518517
pre,0.7471291422843933,794,tSbakAiSWB7KXDu6v,"['page6-124.svg', 'page6-124.svg']",True,9,white,combat aircraft,1.0,1.0,page6-124,1.0,1.0,page6-124,page6-124,31,9,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0,1.0
post,0.7788674235343933,794,tSbakAiSWB7KXDu6v,"['page6-124.svg', 'page6-124.svg']",True,9,white rectangle middle rocket,combat aircraft,1.0,1.0,page6-124,1.0,1.0,page6-124,page6-124,31,9,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0,1.0
pre,0.803290605545044,795,tSbakAiSWB7KXDu6v,"['page2-173.svg', 'page3-70.svg']",True,0,tower,canoe,0.9111111111111112,1.0,page2-133,1.0,0.9703703703703704,page2-173,page3-70,31,8,0.3682860136032104,0.3519705533981323,0.3601282835006714,0.0,0.9555555555555556
post,0.7485096454620361,795,tSbakAiSWB7KXDu6v,"['page2-173.svg', 'page3-70.svg']",True,0,invert l,snake,0.9111111111111112,1.0,page2-133,1.0,0.9703703703703704,page2-173,page3-70,31,8,0.3682860136032104,0.3519705533981323,0.3601282835006714,0.0,0.9555555555555556
pre,0.7677070498466492,796,tSbakAiSWB7KXDu6v,"['page7-24.svg', 'page4-242.svg']",True,6,downward,t base,0.8388888888888889,0.9833333333333334,page1-129,0.9851851851851852,0.9358024691358026,page7-24,page4-242,17,2,0.6637969017028809,0.5336644053459167,0.5987306535243988,0.0,0.9111111111111112
post,0.8461748957633972,796,tSbakAiSWB7KXDu6v,"['page7-24.svg', 'page4-242.svg']",True,6,inverted t  wirh base rhe rop,t rectangle base,0.8388888888888889,0.9833333333333334,page1-129,0.9851851851851852,0.9358024691358026,page7-24,page4-242,17,2,0.6637969017028809,0.5336644053459167,0.5987306535243988,0.6666666666666666,0.9111111111111112
pre,0.7573578953742981,797,rMgoeNprYSWQMKzwi,"['page5-193.svg', 'page1-38.svg']",False,6,christmas tree skew leave,fat chinese man wear pointy hat,0.9685185185185186,0.8633333333333335,page1-5,0.825925925925926,0.885925925925926,page5-193,page1-38,41,2,0.6642266511917114,0.6511492729187012,0.6576879620552063,0.0,0.915925925925926
post,0.7624945640563965,797,rMgoeNprYSWQMKzwi,"['page5-193.svg', 'page1-38.svg']",False,6,christmas tree wonky leave,man chinese hat face,0.9685185185185186,0.8633333333333335,page1-5,0.825925925925926,0.885925925925926,page5-193,page1-38,41,2,0.6642266511917114,0.6511492729187012,0.6576879620552063,0.0,0.915925925925926
pre,0.8927187323570251,798,rMgoeNprYSWQMKzwi,"['page8-56.svg', 'page4-16.svg']",False,5,man point left,man walk left,0.7055555555555555,0.8407407407407407,page6-78,0.974074074074074,0.8401234567901236,page8-56,page4-16,41,3,0.6294314861297607,0.6197600960731506,0.6245957911014557,0.6666666666666666,0.7731481481481481
post,0.8604017496109009,798,rMgoeNprYSWQMKzwi,"['page8-56.svg', 'page4-16.svg']",False,5,stand man point left,man walk left left boot air,0.7055555555555555,0.8407407407407407,page6-78,0.974074074074074,0.8401234567901236,page8-56,page4-16,41,3,0.6294314861297607,0.6197600960731506,0.6245957911014557,0.5,0.7731481481481481
pre,0.7662324905395508,799,rMgoeNprYSWQMKzwi,"['page2-182.svg', 'page7-247.svg']",True,2,princess crown,lump triangle point,0.9444444444444446,0.9666666666666666,page5-182,0.977777777777778,0.9629629629629632,page2-182,page7-247,29,6,0.4867604970932007,0.4405696392059326,0.4636650681495666,0.0,0.9555555555555556
post,0.7439072728157043,799,rMgoeNprYSWQMKzwi,"['page2-182.svg', 'page7-247.svg']",True,2,pointy crown 2 large point middle,angel fish swim leave,0.9444444444444446,0.9666666666666666,page5-182,0.977777777777778,0.9629629629629632,page2-182,page7-247,29,6,0.4867604970932007,0.4405696392059326,0.4636650681495666,0.0,0.9555555555555556
pre,0.7617025375366211,800,rMgoeNprYSWQMKzwi,"['page3-29.svg', 'page5-63.svg']",False,1,teapot handle right,egyptian pyramid,0.9111111111111112,0.9935185185185184,page3-123,0.9666666666666666,0.9570987654320988,page3-29,page5-63,14,7,0.4096491634845733,0.4080941081047058,0.4088716357946396,0.0,0.9523148148148148
post,0.8337920308113098,800,rMgoeNprYSWQMKzwi,"['page3-29.svg', 'page5-63.svg']",False,1,teapot triangle spout upwards left,pyramid flat roof left,0.9111111111111112,0.9935185185185184,page3-123,0.9666666666666666,0.9570987654320988,page3-29,page5-63,14,7,0.4096491634845733,0.4080941081047058,0.4088716357946396,0.25,0.9523148148148148
pre,0.7885803580284119,801,rMgoeNprYSWQMKzwi,"['page2-155.svg', 'page7-236.svg']",True,8,giraffe look right,fat swan swimming left,0.8,0.9222222222222224,page4-177,0.9444444444444446,0.888888888888889,page2-155,page7-236,41,0,0.7788748741149902,0.5053821802139282,0.6421285271644592,0.0,0.8611111111111112
post,0.752421498298645,801,rMgoeNprYSWQMKzwi,"['page2-155.svg', 'page7-236.svg']",True,8,giraffe face right,sea monster swim leave fat,0.8,0.9222222222222224,page4-177,0.9444444444444446,0.888888888888889,page2-155,page7-236,41,0,0.7788748741149902,0.5053821802139282,0.6421285271644592,0.0,0.8611111111111112
pre,0.7829678654670715,802,rMgoeNprYSWQMKzwi,"['page4-73.svg', 'page7-145.svg']",True,3,man sit look leave hold,fat duck face right,0.9407407407407408,0.7666666666666666,page7-217,1.0,0.9024691358024692,page4-73,page7-145,41,5,0.5109847784042358,0.485312819480896,0.4981487989425659,0.0,0.8537037037037036
post,0.7876481413841248,802,rMgoeNprYSWQMKzwi,"['page4-73.svg', 'page7-145.svg']",True,3,sit man point left,fat duck leg show face right,0.9407407407407408,0.7666666666666666,page7-217,1.0,0.9024691358024692,page4-73,page7-145,41,5,0.5109847784042358,0.485312819480896,0.4981487989425659,0.0,0.8537037037037036
pre,0.764057457447052,803,rMgoeNprYSWQMKzwi,"['page7-79.svg', 'page7-79.svg']",False,9,squirrel poope,monster 3 hump flipper swim right,0.7777777777777777,0.7777777777777777,page7-79,0.7777777777777777,0.7777777777777777,page7-79,page7-79,41,9,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.0,0.7777777777777777
post,0.9000197649002075,803,rMgoeNprYSWQMKzwi,"['page7-79.svg', 'page7-79.svg']",False,9,dead squirrel pooping,squirrel poopin tail right,0.7777777777777777,0.7777777777777777,page7-79,0.7777777777777777,0.7777777777777777,page7-79,page7-79,41,9,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.25,0.7777777777777777
pre,0.8273734450340271,804,ysgn3qyCwn9CR8HiY,"['page6-163.svg', 'page2-88.svg']",False,0,upwards rectangle square left half square right,rocket base triangle square,0.9703703703703704,0.9851851851851852,page8-188,0.9833333333333334,0.9796296296296296,page6-163,page2-88,53,8,0.3548020124435425,0.3503874838352203,0.3525947481393814,0.25,0.9777777777777779
post,0.7468702793121338,804,ysgn3qyCwn9CR8HiY,"['page6-163.svg', 'page2-88.svg']",False,0,high heel,rocket square triangle,0.9703703703703704,0.9851851851851852,page8-188,0.9833333333333334,0.9796296296296296,page6-163,page2-88,53,8,0.3548020124435425,0.3503874838352203,0.3525947481393814,0.0,0.9777777777777779
pre,1.0000001192092896,805,ysgn3qyCwn9CR8HiY,"['page7-130.svg', 'page7-130.svg']",True,9,snake,snake,0.8694444444444445,0.8694444444444445,page7-130,0.8694444444444445,0.8694444444444445,page7-130,page7-130,39,9,1.0,1.0,1.0,1.0,0.8694444444444445
post,1.0,805,ysgn3qyCwn9CR8HiY,"['page7-130.svg', 'page7-130.svg']",True,9,swan,swan,0.8694444444444445,0.8694444444444445,page7-130,0.8694444444444445,0.8694444444444445,page7-130,page7-130,39,9,1.0,1.0,1.0,1.0,0.8694444444444445
pre,0.8028066158294678,806,ysgn3qyCwn9CR8HiY,"['page6-93.svg', 'page6-108.svg']",True,2,downward pointing arrow suare small triangle,knife,0.8805555555555555,0.977777777777778,page6-60,0.977777777777778,0.9453703703703704,page6-93,page6-108,93,6,0.4913959503173828,0.4620907306671142,0.4767433404922485,0.0,0.9291666666666667
post,0.7843426465988159,806,ysgn3qyCwn9CR8HiY,"['page6-93.svg', 'page6-108.svg']",True,2,downward arrow,knife triangle pointing leave middle,0.8805555555555555,0.977777777777778,page6-60,0.977777777777778,0.9453703703703704,page6-93,page6-108,93,6,0.4913959503173828,0.4620907306671142,0.4767433404922485,0.0,0.9291666666666667
pre,0.7804655432701111,807,ysgn3qyCwn9CR8HiY,"['page4-233.svg', 'page1-113.svg']",False,3,bowl miss right corner,cake holder flat surface small triangular base,0.974074074074074,0.961111111111111,page7-166,1.0,0.9783950617283952,page4-233,page1-113,12,5,0.5385257601737976,0.4895277321338653,0.5140267461538315,0.0,0.9675925925925926
post,0.868058443069458,807,ysgn3qyCwn9CR8HiY,"['page4-233.svg', 'page1-113.svg']",False,3,bowl miss right corner,bowl s symetrical,0.974074074074074,0.961111111111111,page7-166,1.0,0.9783950617283952,page4-233,page1-113,12,5,0.5385257601737976,0.4895277321338653,0.5140267461538315,0.3333333333333333,0.9675925925925926
pre,0.7637869715690613,808,ysgn3qyCwn9CR8HiY,"['page1-69.svg', 'page1-66.svg']",True,8,trophy,martini glass similar shape slightly large,0.8592592592592592,0.9129629629629628,page1-103,0.8925925925925926,0.8882716049382715,page1-69,page1-66,93,0,0.7816568613052368,0.5825567245483398,0.6821067929267883,0.0,0.886111111111111
post,0.7877659797668457,808,ysgn3qyCwn9CR8HiY,"['page1-69.svg', 'page1-66.svg']",True,8,trophy hand head neck,lamp,0.8592592592592592,0.9129629629629628,page1-103,0.8925925925925926,0.8882716049382715,page1-69,page1-66,93,0,0.7816568613052368,0.5825567245483398,0.6821067929267883,0.0,0.886111111111111
pre,0.8053756356239319,809,ysgn3qyCwn9CR8HiY,"['page4-3.svg', 'page9-33.svg']",False,7,man triangle ear walk left,triangle prominent one resting shape symmetrical,0.8537037037037036,0.9657407407407408,page3-203,0.8916666666666668,0.9037037037037038,page4-3,page9-33,93,1,0.7276833057403564,0.5464708209037781,0.6370770633220673,0.1666666666666666,0.9097222222222222
post,0.7773730158805847,809,ysgn3qyCwn9CR8HiY,"['page4-3.svg', 'page9-33.svg']",False,7,man rabbit ear,tree triangle,0.8537037037037036,0.9657407407407408,page3-203,0.8916666666666668,0.9037037037037038,page4-3,page9-33,93,1,0.7276833057403564,0.5464708209037781,0.6370770633220673,0.0,0.9097222222222222
pre,0.8302457928657532,810,ysgn3qyCwn9CR8HiY,"['page1-156.svg', 'page1-108.svg']",False,6,boat small triangle middle,3 triangle combine,0.888888888888889,0.977777777777778,page2-165,0.7499999999999999,0.8722222222222222,page1-156,page1-108,93,2,0.6711161136627197,0.550160825252533,0.6106384694576263,0.3333333333333333,0.9333333333333335
post,0.770381510257721,810,ysgn3qyCwn9CR8HiY,"['page1-156.svg', 'page1-108.svg']",False,6,boat,same as before,0.888888888888889,0.977777777777778,page2-165,0.7499999999999999,0.8722222222222222,page1-156,page1-108,93,2,0.6711161136627197,0.550160825252533,0.6106384694576263,0.0,0.9333333333333335
