key,pair0_image_sim,pair1_image_sim,gt,eq,lt,human_judgement,pair0_phase2_image,pair0_phase3_image,pair1_phase2_image,pair1_phase3_image,sim_diff
bpTJqQVzVc44aT1SmhGx,0.4045457541942596,-0.0161335915327072,1,0,0,1.0,page6-181.svg,page8-152.svg,page2-106.svg,page2-39.svg,0.4206793457269668
brWhYSQJS8LkMVuAwhBD,0.0085413008928298,0.7588922381401062,0,0,1,-1.0,page9-34.svg,page-L.svg,page5-59.svg,page5-56.svg,-0.7503509372472764
bvEWqOhT4zD3hTEMsYyd,0.5694857239723206,0.6367610692977905,0,1,0,0.0,page6-159.svg,page7-201.svg,page2-157.svg,page2-131.svg,-0.06727534532546997
c27Qs4yfkerFtlqjqS1q,0.3735939562320709,0.0296526718884706,1,0,0,1.0,page2-166.svg,page3-124.svg,page7-216.svg,page6-201.svg,0.34394128434360033
c2AvtyfLZfKfQu8j2VIk,0.1803059726953506,0.6559743285179138,0,0,1,-1.0,page4-60.svg,page7-106.svg,page-D.svg,page3-198.svg,-0.4756683558225632
c4CEUg5hsSBATwaAgnFo,0.0470156222581863,0.7526707649230957,0,0,1,-1.0,page6-78.svg,page5-193.svg,page5-80.svg,page5-96.svg,-0.7056551426649094
c7NNjdxnI5vOmLk21EXS,0.0250725019723176,0.6709780693054199,0,0,1,-1.0,page8-156.svg,page5-121.svg,page4-156.svg,page6-121.svg,-0.6459055673331023
cADvLDMxm3N4jxe2eSmP,0.057812251150608,1.0,0,0,1,-1.0,page5-86.svg,page2-21.svg,page1-33.svg,page1-33.svg,-0.942187748849392
cAhxaWarAnhQC2g5NvR2,0.7002223134040833,0.0955351740121841,0,1,0,0.0,page5-57.svg,page8-222.svg,page4-148.svg,page4-93.svg,0.6046871393918991
cBeG5YuPQrcCR8GmuHPE,0.0775928348302841,0.8550229072570801,0,0,1,-1.0,page7-105.svg,page1-45.svg,page6-179.svg,page6-181.svg,-0.777430072426796
cI6r8LpCTjOlTdJaIJCM,0.0717371702194213,-0.0664685890078544,0,0,1,-1.0,page3-44.svg,page6-155.svg,page5-220.svg,page1-49.svg,0.1382057592272757
cJXFPr6L1zmupeIaJswh,-0.0960284993052482,0.0518793277442455,1,0,0,1.0,page6-226.svg,page6-50.svg,page8-147.svg,page4-238.svg,-0.1479078270494937
cMCQylqIDbrbK5ZBWwDQ,0.5217326879501343,-0.0523052997887134,0,0,1,-1.0,page8-142.svg,page2-74.svg,page6-171.svg,page5-71.svg,0.5740379877388477
cQDuGFaTxeSd4Bh1tbsG,0.6027809977531433,0.4226082265377044,0,0,1,-1.0,page4-34.svg,page4-11.svg,page7-251.svg,page6-50.svg,0.1801727712154389
cTEdtmkgOvNEMtRbpH5n,0.5884731411933899,0.3583301305770874,1,0,0,1.0,page2-190.svg,page1-6.svg,page6-198.svg,page1-5.svg,0.2301430106163025
cVtV8meMjtmaOL6Al3BG,0.2367521077394485,0.409649133682251,1,0,0,1.0,page3-207.svg,page4-47.svg,page3-123.svg,page3-29.svg,-0.17289702594280248
cWeyWcgLT7KHEqaeNvO5,1.0,0.0586016625165939,1,0,0,1.0,page7-185.svg,page7-185.svg,page6-205.svg,page2-131.svg,0.9413983374834061
cXQ43jDD21pBwXdg6rfU,-0.0261541120707988,0.5019985437393188,0,0,1,-1.0,page2-79.svg,page7-40.svg,page6-99.svg,page8-244.svg,-0.5281526558101176
cXXNfe7OMsfhmcHVSrWE,0.4692365229129791,-0.0735644623637199,1,0,0,1.0,page5-64.svg,page5-155.svg,page4-156.svg,page3-153.svg,0.5428009852766991
cdc2iGAaqOyPujcaKJfH,0.4796136915683746,-0.0074769253842532,1,0,0,1.0,page1-178.svg,page4-97.svg,page7-196.svg,page2-4.svg,0.4870906169526278
cdminoBhfexVw24lYTel,0.5728482007980347,0.0635813549160957,1,0,0,1.0,page8-147.svg,page8-58.svg,page5-102.svg,page8-184.svg,0.5092668458819389
cecEl9JzHbMzZ2MBNlFz,0.4714989364147186,0.5662588477134705,0,0,1,-1.0,page3-143.svg,page1-10.svg,page9-17.svg,page8-166.svg,-0.09475991129875189
cengUjOWmNFZd4cIjYbX,0.2291903793811798,-0.0373385734856128,1,0,0,1.0,page4-177.svg,page5-84.svg,page1-119.svg,page4-232.svg,0.2665289528667926
chqsR9gmBdCCobOZdBkz,0.0061436928808689,0.5053821206092834,0,0,1,-1.0,page4-103.svg,page5-252.svg,page4-177.svg,page7-236.svg,-0.49923842772841454
ciO8n7FgrpqzPtzpU0FT,0.0955356582999229,0.4550044536590576,0,0,1,-1.0,page7-79.svg,page2-61.svg,page7-59.svg,page3-130.svg,-0.35946879535913473
clpZX9NzDbwGcWR5zVop,0.6716928482055664,0.0169539395719766,1,0,0,1.0,page8-204.svg,page8-2.svg,page9-14.svg,page7-236.svg,0.6547389086335899
csz5qefRo6aIOBM688cs,0.0512692779302597,0.344988077878952,1,0,0,1.0,page4-22.svg,page4-212.svg,page5-134.svg,page1-95.svg,-0.2937187999486923
d0pQTPrCUaQgLoSoXyHk,0.0361827723681926,0.1135325655341148,0,0,1,-1.0,page7-234.svg,page6-171.svg,page7-10.svg,page5-87.svg,-0.07734979316592219
d1pYQhdLg6bktT7dAzCs,0.5089969038963318,0.3964365720748901,0,0,1,-1.0,page2-16.svg,page5-33.svg,page7-92.svg,page7-197.svg,0.1125603318214417
d4nzdHhnnSbHo3yPwGKy,0.689342737197876,1.0,0,1,0,0.0,page5-57.svg,page5-60.svg,page7-80.svg,page7-80.svg,-0.310657262802124
d5oaE8AeMJUPbKr0sGVC,0.3752399384975433,0.4976304471492767,1,0,0,1.0,page3-99.svg,page1-51.svg,page6-111.svg,page3-165.svg,-0.1223905086517334
d79Qb5FYXYRmmQFc1umW,-0.0496497191488742,0.4588565230369568,0,0,1,-1.0,page1-25.svg,page7-122.svg,page9-11.svg,page7-40.svg,-0.508506242185831
d9KcKtzauFTtBvPz77pV,0.4946229159832001,0.1484020501375198,1,0,0,1.0,page7-84.svg,page6-100.svg,page2-4.svg,page2-145.svg,0.34622086584568024
dBjJwnjce2e7iQSeYJtS,0.0044744284823536,0.5006772875785828,0,0,1,-1.0,page5-134.svg,page1-116.svg,page1-0.svg,page6-142.svg,-0.4962028590962292
dJ3SS7xPtsK8Rxq3CMsL,-0.1360444277524948,0.0807471722364425,0,0,1,-1.0,page2-187.svg,page5-11.svg,page5-80.svg,page1-66.svg,-0.21679159998893732
dS6TRoI5qiHAfBhsTauG,1.0,0.1689323633909225,1,0,0,1.0,page3-170.svg,page3-170.svg,page6-16.svg,page1-114.svg,0.8310676366090775
dZ33xVXKDyAKeqczf3uC,0.3395117521286011,-0.0485790781676769,0,0,1,-1.0,page6-92.svg,page2-145.svg,page7-137.svg,page6-163.svg,0.388090830296278
delf8eulIvO57hB8fSrm,0.1099784895777702,0.8656717538833618,0,0,1,-1.0,page7-147.svg,page4-177.svg,page5-81.svg,page4-92.svg,-0.7556932643055916
djMrncZbjbSWF8oyIgDD,0.1670853197574615,0.6958683133125305,0,0,1,-1.0,page3-193.svg,page4-208.svg,page7-102.svg,page6-38.svg,-0.528782993555069
dmBvLrf3IIcfn3OkqRgf,0.6530142426490784,1.0,0,0,1,-1.0,page1-90.svg,page2-131.svg,page7-35.svg,page7-35.svg,-0.34698575735092163
dn8TyspIGAIEqUFBBcql,0.491901695728302,0.0700567886233329,1,0,0,1.0,page4-60.svg,page2-141.svg,page9-22.svg,page3-8.svg,0.42184490710496914
dpiwP2S8mhXJly07PE9K,-0.0669339522719383,0.7525508403778076,0,0,1,-1.0,page4-34.svg,page7-185.svg,page4-16.svg,page6-171.svg,-0.8194847926497459
dqwgA5qWUHtcYNBX46zj,0.7454250454902649,0.4275623857975006,0,1,0,0.0,page3-60.svg,page1-76.svg,page7-147.svg,page6-239.svg,0.3178626596927643
dx1KcfEskgdRRdPYuLLc,0.4841009974479675,0.4725275933742523,0,0,1,-1.0,page7-184.svg,page7-186.svg,page7-245.svg,page8-218.svg,0.011573404073715154
e0Dym8yz0hCnU9jpRMn9,-0.0044904658570885,0.7889203429222107,0,0,1,-1.0,page4-229.svg,page3-60.svg,page6-181.svg,page6-173.svg,-0.7934108087792991
e5Yb484olzcCue7aTVm4,0.6709780693054199,0.2936049401760101,1,0,0,1.0,page4-156.svg,page6-121.svg,page9-22.svg,page5-95.svg,0.37737312912940985
e88V7JCiNatC6VoMFbJo,-0.1835589110851287,0.2921772301197052,0,0,1,-1.0,page8-8.svg,page4-239.svg,page8-43.svg,page5-84.svg,-0.4757361412048339
eAJbh9SNCVD7B5KdFhLW,0.0966773778200149,0.5692314505577087,0,0,1,-1.0,page6-226.svg,page2-72.svg,page7-96.svg,page3-49.svg,-0.47255407273769384
eAYytr4LIJi7B4C5lCTm,0.1349101066589355,0.4895277619361877,0,0,1,-1.0,page2-138.svg,page6-179.svg,page7-166.svg,page1-113.svg,-0.3546176552772522
eBHcb32KmDEqGzx7Lxyk,0.4382488429546356,0.5937331318855286,0,0,1,-1.0,page4-193.svg,page4-194.svg,page7-157.svg,page1-185.svg,-0.15548428893089294
eGzgfVHKehrFEtqd0JJV,0.6804357767105103,0.0970209911465644,1,0,0,1.0,page5-28.svg,page3-40.svg,page6-158.svg,page7-88.svg,0.5834147855639459
eH5h9HESCHZGM6fh8V1S,0.3629929721355438,0.3572418689727783,1,0,0,1.0,page5-220.svg,page2-21.svg,page6-173.svg,page9-13.svg,0.005751103162765503
eHD5AlYZ5uZOsbxnhIc4,0.0635902732610702,0.0927741080522537,0,1,0,0.0,page6-192.svg,page2-79.svg,page1-73.svg,page3-31.svg,-0.0291838347911835
eHlC1bRzuPYGUAU9aHTK,-0.0041470592841506,0.5515788793563843,0,0,1,-1.0,page8-217.svg,page7-241.svg,page5-102.svg,page6-94.svg,-0.5557259386405349
eHqAY4bLnaovF5sNPh4o,0.5525132417678833,-0.0424785427749156,1,0,0,1.0,page3-24.svg,page1-157.svg,page5-58.svg,page3-130.svg,0.5949917845427989
eLO8PMCxVJGR0PGyKN1d,0.2510379254817962,0.3487432897090912,0,0,1,-1.0,page7-79.svg,page6-96.svg,page6-198.svg,page7-85.svg,-0.09770536422729498
eLP0R80t96ScUJeaS1g5,1.0,0.3629929721355438,1,0,0,1.0,page8-39.svg,page8-39.svg,page5-220.svg,page2-21.svg,0.6370070278644562
eMpa9KSSuwVT86YSFEQV,0.4740646779537201,-0.0134856412187218,1,0,0,1.0,page8-180.svg,page9-11.svg,page-C.svg,page1-168.svg,0.4875503191724419
eNomr4pjlaUfQIjSPdlg,0.5362876653671265,0.6069480776786804,0,0,1,-1.0,page5-232.svg,page5-248.svg,page7-188.svg,page8-236.svg,-0.07066041231155396
eOenk1y3J1cwh9C5UDMz,0.7087986469268799,0.7454250454902649,1,0,0,1.0,page7-58.svg,page3-47.svg,page3-60.svg,page1-76.svg,-0.03662639856338501
ePyzZBAag4YWc1blbwJJ,0.0248550921678543,0.7291381359100342,0,0,1,-1.0,page6-13.svg,page4-214.svg,page4-142.svg,page2-39.svg,-0.7042830437421799
eSge9MW5joX7Mc1JWBDg,-0.0185924526304006,0.4858430325984955,1,0,0,1.0,page2-124.svg,page2-72.svg,page5-101.svg,page7-201.svg,-0.504435485228896
eWCoztP7TNkwjRIi5PDL,-0.0484614484012126,1.0,0,0,1,-1.0,page5-18.svg,page5-89.svg,page3-32.svg,page3-32.svg,-1.0484614484012127
eXba0NLT3E5cRk5jkozg,0.3779006898403168,0.0573632940649986,1,0,0,1.0,page7-79.svg,page5-89.svg,page1-186.svg,page2-157.svg,0.32053739577531815
ecDTd6nvaBr7BRQvWfqp,0.6554697155952454,0.2326414585113525,1,0,0,1.0,page6-168.svg,page1-162.svg,page6-245.svg,page5-174.svg,0.4228282570838928
edvWE765GMTN7zXl2yOu,0.0128303952515125,0.2352948188781738,0,1,0,0.0,page7-158.svg,page8-22.svg,page5-168.svg,page5-128.svg,-0.2224644236266613
eedQfFL0GsXovTw1uWoI,0.7344078421592712,0.6163111925125122,0,0,1,-1.0,page7-15.svg,page5-56.svg,page1-26.svg,page3-17.svg,0.11809664964675903
efTORzp4FLCJz4hxi882,0.5609046816825867,0.1355883181095123,1,0,0,1.0,page5-151.svg,page2-159.svg,page4-237.svg,page6-60.svg,0.42531636357307434
ehNVRKdmye5zKebapxqn,0.4241958260536194,0.0348588339984416,1,0,0,1.0,page6-113.svg,page1-55.svg,page6-43.svg,page8-16.svg,0.3893369920551778
ekYV0TmcytgOGDU6pG4K,0.0024281090591102,0.4361799955368042,0,0,1,-1.0,page5-59.svg,page1-79.svg,page9-14.svg,page4-93.svg,-0.433751886477694
elgnotKfmKsbUPPSUTge,-0.1736143827438354,0.710109531879425,0,0,1,-1.0,page5-143.svg,page7-172.svg,page5-84.svg,page8-192.svg,-0.8837239146232605
emXBkiBFmxj2O0LVy2o2,0.1772453784942627,0.0041172746568918,0,1,0,0.0,page7-246.svg,page2-157.svg,page8-2.svg,page3-66.svg,0.1731281038373709
enxEQqaJyRcWsG7BDMnm,0.6083144545555115,-0.0950165018439292,1,0,0,1.0,page4-20.svg,page7-37.svg,page6-150.svg,page3-198.svg,0.7033309563994407
eorOZMkQwZMvAlplefqT,0.5098207592964172,1.0,0,0,1,-1.0,page3-26.svg,page6-34.svg,page6-160.svg,page6-160.svg,-0.49017924070358276
epBvKqAx952ly94wTyaA,-0.0504292137920856,0.1519993543624878,0,0,1,-1.0,page2-86.svg,page7-135.svg,page2-15.svg,page2-32.svg,-0.20242856815457339
erhdR1iWy8otgnvVFEAO,0.0851124376058578,0.0790219902992248,1,0,0,1.0,page-C.svg,page4-81.svg,page3-99.svg,page1-5.svg,0.006090447306632996
esSPaNARrW4SBVETL44K,1.0,-0.0375749431550502,1,0,0,1.0,page6-205.svg,page6-205.svg,page5-120.svg,page4-130.svg,1.0375749431550503
etWe4DdihXP7yJmYN6dP,0.7344078421592712,0.3474637567996979,1,0,0,1.0,page5-56.svg,page7-15.svg,page7-234.svg,page1-85.svg,0.38694408535957336
eug7dABQRRvXVe2PQT6o,0.0206598863005638,0.0250725019723176,0,0,1,-1.0,page3-34.svg,page7-4.svg,page8-156.svg,page5-121.svg,-0.0044126156717538
ewlCv9EURmvuM5r1xjAz,0.1142592206597328,0.0211103372275829,1,0,0,1.0,page7-40.svg,page4-230.svg,page6-70.svg,page2-156.svg,0.0931488834321499
exSMQDZ4JUW7tKB7Kiq9,0.0076580876484513,0.0054046977311372,0,1,0,0.0,page3-170.svg,page3-60.svg,page1-125.svg,page7-46.svg,0.0022533899173140994
eyYKndN5jMad2BzuKSBb,0.4080941081047058,0.0121629731729626,1,0,0,1.0,page3-123.svg,page5-63.svg,page5-145.svg,page7-40.svg,0.3959311349317432
eyvKyFmhRP79XSgJqVim,0.2358865439891815,0.7101567983627319,0,0,1,-1.0,page2-86.svg,page4-92.svg,page4-237.svg,page4-238.svg,-0.4742702543735504
f1BRkStOtUJ3dOD5R8f5,1.0,0.2718200385570526,1,0,0,1.0,page4-118.svg,page4-118.svg,page8-244.svg,page2-186.svg,0.7281799614429474
f20jL9oXaqczvDJxmv1q,0.4594332277774811,-0.0223206467926502,0,0,1,-1.0,page7-69.svg,page7-125.svg,page4-3.svg,page4-177.svg,0.4817538745701313
f2RIRFVGgczTb8rv7OX3,0.4555881321430206,0.3077014684677124,0,1,0,0.0,page1-107.svg,page8-38.svg,page1-148.svg,page4-212.svg,0.14788666367530817
f6EdUjN9rBtn4MNHgmiq,-0.1361299902200698,0.4353747963905334,0,1,0,0.0,page1-142.svg,page1-66.svg,page2-85.svg,page9-11.svg,-0.5715047866106032
f8KK7l6NIOeod3Bj8AvY,1.0,0.0546362102031707,1,0,0,1.0,page3-37.svg,page3-37.svg,page1-129.svg,page7-40.svg,0.9453637897968293
fCJ7rzBZuNnfD10brkMO,0.5609844326972961,0.037472914904356,1,0,0,1.0,page4-22.svg,page4-51.svg,page8-188.svg,page4-177.svg,0.5235115177929401
fNjlViKKlG8PQcLEvvWs,0.745482325553894,0.5170297622680664,1,0,0,1.0,page4-11.svg,page3-198.svg,page2-126.svg,page4-239.svg,0.22845256328582764
fOLQM6ZVk5EilstQ6Pyw,1.0,-0.0463552512228488,1,0,0,1.0,page2-124.svg,page2-124.svg,page4-220.svg,page2-189.svg,1.046355251222849
fQ9xYqMeVYudYpvfeqDo,0.6339114308357239,-0.0424622893333435,1,0,0,1.0,page4-118.svg,page3-35.svg,page2-155.svg,page2-21.svg,0.6763737201690674
fSciUqtuANGp2GDI3JAC,0.1545169502496719,0.3836750388145447,0,1,0,0.0,page4-113.svg,page3-70.svg,page2-166.svg,page7-17.svg,-0.22915808856487277
fSlqP9lcwhUloaM2gRDn,0.781656801700592,0.1550605744123459,0,1,0,0.0,page1-69.svg,page1-103.svg,page2-124.svg,page3-122.svg,0.6265962272882462
fYIvfl1RxTy4OG9TbC5o,0.6709780693054199,0.3871804475784302,1,0,0,1.0,page4-156.svg,page6-121.svg,page6-245.svg,page6-201.svg,0.28379762172698975
fZDfpC5e8IL7ZQteJ9cl,1.0,0.5556188821792603,1,0,0,1.0,page5-102.svg,page5-102.svg,page8-179.svg,page7-188.svg,0.44438111782073975
fecn43WYeBXTi3IPPgFE,0.6084930300712585,0.5546388030052185,0,0,1,-1.0,page5-145.svg,page5-71.svg,page6-208.svg,page4-74.svg,0.05385422706604004
flEIfdK9fKGQsaTvMVjA,0.0774687901139259,0.3719562292098999,0,0,1,-1.0,page7-226.svg,page7-201.svg,page5-18.svg,page4-150.svg,-0.29448743909597397
flNgRQighdbo3B9lHwRg,0.689342737197876,0.5495156645774841,1,0,0,1.0,page5-57.svg,page5-60.svg,page5-238.svg,page7-37.svg,0.13982707262039185
fmszGxZDMhVEu6hINwGM,0.6064152121543884,-0.0672169476747512,1,0,0,1.0,page3-47.svg,page1-47.svg,page4-16.svg,page5-59.svg,0.6736321598291396
fn7cUKMSwDLPBrkjsWnp,-0.0387051180005073,0.4774896204471588,0,0,1,-1.0,page8-204.svg,page6-172.svg,page3-24.svg,page6-13.svg,-0.5161947384476662
fnUd0A5bZ4Mn5bQiGdLf,0.3994410634040832,0.2443804293870926,0,0,1,-1.0,page6-72.svg,page6-234.svg,page3-143.svg,page3-205.svg,0.1550606340169906
g0eVCUUbtJ9dSbxC3eVi,0.781656801700592,-0.1514764577150344,1,0,0,1.0,page1-103.svg,page1-69.svg,page5-89.svg,page3-122.svg,0.9331332594156264
g4hkGax8rV1Sngizq5Km,0.4267265200614929,1.0,0,0,1,-1.0,page1-31.svg,page2-61.svg,page7-130.svg,page7-130.svg,-0.5732734799385071
g8SLjV6IPVsbJZM653jR,0.5546596646308899,0.4242329001426697,1,0,0,1.0,page3-35.svg,page1-183.svg,page1-22.svg,page2-61.svg,0.13042676448822021
gBCtcX2A64gt4k64Ks7a,1.0,0.5515788793563843,1,0,0,1.0,page7-35.svg,page7-35.svg,page5-102.svg,page6-94.svg,0.4484211206436157
gGDWdNeHYQ8Zxp085ozM,0.4538680016994476,-0.0959858149290084,1,0,0,1.0,page3-168.svg,page6-60.svg,page3-56.svg,page1-90.svg,0.549853816628456
gGqZT5vzXojIqD5QN4SD,-0.0630684569478035,0.0959311723709106,0,1,0,0.0,page6-162.svg,page6-172.svg,page5-87.svg,page4-212.svg,-0.1589996293187141
gNsuA4jkIqtqb0NLZFlQ,0.1731412708759308,0.6646162271499634,0,0,1,-1.0,page8-182.svg,page6-1.svg,page2-65.svg,page2-72.svg,-0.4914749562740326
gUxzIsM6SG3MRoIk6CP7,0.5041455626487732,0.0280314180999994,1,0,0,1.0,page7-226.svg,page6-234.svg,page1-119.svg,page9-7.svg,0.47611414454877377
gVjxoN1sR4cAr0cKSBXW,0.0141343027353286,0.1657502502202987,0,0,1,-1.0,page5-238.svg,page1-68.svg,page3-143.svg,page4-177.svg,-0.15161594748497012
gaiNmgosAZodhoVpeW9c,-0.0670224279165268,0.4196322560310364,0,0,1,-1.0,page6-72.svg,page4-142.svg,page7-97.svg,page7-245.svg,-0.48665468394756317
ghVFjB3jfUQyo6jfHakK,0.4211641550064087,1.0,0,0,1,-1.0,page6-43.svg,page4-183.svg,page2-124.svg,page2-124.svg,-0.5788358449935913
ghhYkANyFuTR7x35k7DB,0.5725065469741821,0.2148685455322265,1,0,0,1.0,page9-16.svg,page9-20.svg,page9-34.svg,page8-213.svg,0.3576380014419556
gkGIDBtOIQtw2UPaF2x2,0.0650124922394752,-0.0180979892611503,1,0,0,1.0,page3-207.svg,page1-168.svg,page7-145.svg,page7-96.svg,0.0831104815006255
gmrR4tu4YchXcLn3Rlvg,0.4605000019073486,0.0241304002702236,1,0,0,1.0,page5-132.svg,page6-9.svg,page6-92.svg,page7-35.svg,0.43636960163712496
gw8yS9UfafAIbN3hshjH,0.5769967436790466,-0.0937319844961166,0,1,0,0.0,page7-188.svg,page8-215.svg,page4-103.svg,page9-7.svg,0.6707287281751633
gyaEllqqRsR2bo7g5WuC,0.412410169839859,0.4293631017208099,0,1,0,0.0,page1-78.svg,page2-150.svg,page7-169.svg,page1-175.svg,-0.016952931880950872
gzPfaAUSfEJJcd7VNNwV,0.5785563588142395,0.4641523659229278,0,0,1,-1.0,page7-249.svg,page8-215.svg,page5-229.svg,page5-209.svg,0.1144039928913117
h1cPkDpU35GpDTNtiEfm,0.5291579961776733,1.0,1,0,1,,page8-244.svg,page8-248.svg,page1-75.svg,page1-75.svg,-0.47084200382232666
h3Ni4Wxc0CD2qznvrYpy,0.0897086784243583,0.0428356528282165,0,1,0,0.0,page3-23.svg,page6-50.svg,page4-197.svg,page2-88.svg,0.0468730255961418
h8Nwzq652SnLAXRwTfue,0.0680578872561454,0.4221884906291961,0,0,1,-1.0,page1-90.svg,page7-33.svg,page6-94.svg,page5-89.svg,-0.3541306033730507
h8okaicUrj0fXgX1E0pT,-0.0324783883988857,-0.0662545934319496,0,1,0,0.0,page2-157.svg,page6-149.svg,page7-234.svg,page3-203.svg,0.0337762050330639
hDj29gTgKx7hoVhJ4VAo,1.0,-0.1057281717658042,1,0,0,1.0,page9-39.svg,page9-39.svg,page7-30.svg,page7-86.svg,1.1057281717658043
hESDBPf9wpqbbu5X9EUR,0.0387976430356502,-0.1204617917537689,1,0,1,,page8-180.svg,page1-55.svg,page6-72.svg,page3-21.svg,0.1592594347894191
hEZMKO3nNy48cT5ExSQm,1.0,0.7632442116737366,1,0,0,1.0,page8-182.svg,page8-182.svg,page5-58.svg,page7-15.svg,0.23675578832626343
hFGKXglBMcjP6aW2Q0zQ,0.5968866944313049,0.3836750388145447,1,0,0,1.0,page3-44.svg,page2-172.svg,page2-166.svg,page7-17.svg,0.21321165561676025
hISY27DZ9Ex9nx0DcDbl,0.0202196780592203,-0.1435439139604568,0,1,0,0.0,page2-138.svg,page1-40.svg,page8-188.svg,page1-108.svg,0.1637635920196771
hMwzCgc9ldGvhEZL4fCw,0.4235914945602417,-0.0778623074293136,1,0,0,1.0,page4-197.svg,page4-214.svg,page6-171.svg,page7-133.svg,0.5014538019895554
hNMSSNTzIzddmcoMWquw,0.6349318027496338,-0.1052128300070762,1,0,0,1.0,page2-138.svg,page5-60.svg,page5-247.svg,page8-169.svg,0.7401446327567099
hNiXfryBJz8Gg65Y1cnw,0.5058783888816833,0.5567514300346375,0,0,1,-1.0,page4-113.svg,page1-151.svg,page4-232.svg,page7-45.svg,-0.0508730411529541
hQllBUAh16ck0zEANJq3,0.6027809977531433,0.6236425638198853,0,0,1,-1.0,page4-34.svg,page4-11.svg,page2-138.svg,page5-57.svg,-0.020861566066741943
hRe5Q8rSJkdaIsA52OKX,0.1264472007751464,-0.0290616825222969,0,1,0,0.0,page9-25.svg,page6-164.svg,page9-20.svg,page3-31.svg,0.1555088832974433
hSUsLRs9pt7B8AaacYHc,-0.0428487285971641,0.3509619832038879,0,1,0,0.0,page7-169.svg,page2-39.svg,page6-162.svg,page3-45.svg,-0.393810711801052
hXOlnHgUkkGrud1CHQky,0.6084930300712585,0.3994392156600952,0,1,0,0.0,page5-145.svg,page5-71.svg,page7-251.svg,page6-96.svg,0.20905381441116333
hbj2fntNJ38m6wQDdXR1,0.1219090893864631,-0.114966981112957,1,0,0,1.0,page6-181.svg,page8-215.svg,page6-92.svg,page2-182.svg,0.2368760704994201
he9OrX0rInBDeuCJLaMa,0.5763867497444153,0.1062382906675338,1,0,0,1.0,page5-145.svg,page2-170.svg,page6-219.svg,page4-33.svg,0.47014845907688146
hlqilr74CwvCr9rj1bga,0.1326820701360702,-0.0909454524517059,1,0,0,1.0,page8-8.svg,page3-163.svg,page5-63.svg,page5-220.svg,0.2236275225877761
hndhiyBdSYkmYwXQg1Rd,0.7707220315933228,0.0578133910894393,1,0,0,1.0,page2-157.svg,page1-90.svg,page9-27.svg,page2-172.svg,0.7129086405038835
hxjUAagvD1ejrtunNcQd,-0.083317294716835,-0.0975693091750145,0,1,0,0.0,page5-81.svg,page6-60.svg,page3-207.svg,page6-199.svg,0.014252014458179502
i5K6rU0IgF5i3GUSAJp2,0.6378684043884277,0.5797598361968994,0,1,0,0.0,page2-19.svg,page6-135.svg,page6-192.svg,page6-172.svg,0.05810856819152832
iLGSxKSuppiVVvZ6cpKu,-0.1278024315834045,-0.0721541717648506,0,1,0,0.0,page1-113.svg,page8-160.svg,page4-11.svg,page6-164.svg,-0.05564825981855391
iOCJRImzKMgcu6iveFQp,0.6411093473434448,0.4166779220104217,0,0,1,-1.0,page1-125.svg,page3-8.svg,page2-48.svg,page3-135.svg,0.22443142533302313
iRcM8b8lXJsxRNEnwLDV,0.5803894400596619,0.5347837209701538,1,0,0,1.0,page4-10.svg,page5-246.svg,page5-178.svg,page6-177.svg,0.04560571908950806
iTlf7WeAul8aziV12eqd,0.1903706341981887,0.8656717538833618,0,0,1,-1.0,page5-28.svg,page7-241.svg,page5-81.svg,page4-92.svg,-0.6753011196851731
iVLSWcqQVnOpmlkQ3IAO,0.7788749933242798,0.017520623281598,1,0,0,1.0,page2-155.svg,page4-177.svg,page2-126.svg,page8-249.svg,0.7613543700426818
iWuWAdyw2hM4gejguc93,1.0,0.4484053552150726,1,0,0,1.0,page9-36.svg,page9-36.svg,page7-30.svg,page5-94.svg,0.5515946447849274
iccKl9gBrRJESxuneXCa,0.0760516077280044,0.2227689623832702,0,1,0,0.0,page7-127.svg,page7-15.svg,page6-198.svg,page5-85.svg,-0.1467173546552658
id8YY25VrrFLeLvl2Oe1,0.4527853727340698,0.3852368891239166,0,0,1,-1.0,page7-196.svg,page4-74.svg,page1-73.svg,page3-37.svg,0.0675484836101532
idrDdebdeVnYlgVbc5Ja,0.5358466506004333,0.7889203429222107,0,1,0,0.0,page1-63.svg,page6-202.svg,page6-173.svg,page6-181.svg,-0.25307369232177734
inv13gdOZ8ZgbVeg4zDB,0.5287947654724121,0.7788749933242798,0,0,1,-1.0,page1-0.svg,page7-28.svg,page2-155.svg,page4-177.svg,-0.2500802278518677
ir2WupcptASZRd2Lr4Hk,-0.0284737534821033,0.1485354155302047,0,1,0,0.0,page9-23.svg,page3-207.svg,page6-162.svg,page9-11.svg,-0.17700916901230798
iriupZl6oyLpkaVtMuCQ,-0.0353826656937599,0.1285209208726883,0,1,0,0.0,page7-41.svg,page3-8.svg,page7-191.svg,page1-171.svg,-0.16390358656644818
irulYXsq3JanBE4iFacs,0.1813558042049408,-0.1476896107196808,0,1,0,0.0,page3-60.svg,page4-59.svg,page5-220.svg,page5-57.svg,0.3290454149246216
iye0apjM7gd0iJwXBI29,-0.1398651152849197,0.6657730340957642,0,0,1,-1.0,page3-95.svg,page2-59.svg,page8-235.svg,page6-86.svg,-0.8056381493806839
