,block,snd_value,snd_class,sec_until_click,correct,controlled,response,game_id,speaker_desc,speaker_len,listener_desc,listener_len,total_len,chat_len,target
2566,0,0.738888888888889,low,6,True,False,page4-11.svg,oizGphvW6GLboKDXN,['looks like a person knelt down'],6,[''],1,7,2,page4-11.svg
2567,1,0.877407407407408,high,6,True,False,page7-112.svg,nneQrXMkMoBwsA39P,['f backwards'],2,[''],1,3,2,page7-112.svg
2568,4,0.933333333333333,high,2,True,False,page7-86.svg,YCC7eMxjeSSS3FTo2,['chipped candle'],2,[''],1,3,2,page7-86.svg
2569,1,0.622222222222222,low,5,True,False,page5-56.svg,6mBzCXSubi5F6rSsS,['Looks like mountains'],3,[''],1,4,2,page5-56.svg
2570,3,0.961111111111111,high,3,True,False,page1-113.svg,jtAxitc55Avdzyx7C,['smaller triangle in bigger triangle'],5,[''],1,6,2,page1-113.svg
2571,1,0.95,high,7,False,False,page8-58.svg,id3WLdXLfJo5e6Wve,['Person with large collar facing away'],6,[''],1,7,2,page2-101.svg
2572,3,0.992592592592593,high,4,True,False,page3-128.svg,Zs2cbSHmvytSeDxbp,['cat upside down'],3,[''],1,4,2,page3-128.svg
2573,4,0.833333333333333,low,7,True,False,page1-33.svg,EHfMENoA8iENJNGkP,['arrow pointing up on table'],5,[''],1,6,2,page1-33.svg
2574,1,0.976851851851852,high,4,True,False,page5-134.svg,3uE7F4p5foAwjTXKt,['white mountains black sky'],4,[''],1,5,2,page5-134.svg
2575,3,1.0,high,3,True,False,page4-142.svg,YfjyoZxZ6vfPzZGKK,['A dogs tail'],3,[''],1,4,2,page4-142.svg
2576,2,0.644444444444445,low,7,True,False,page6-192.svg,vjTTSvQWvJTA9TZiu,['Person praying and facing right'],5,[''],1,6,2,page6-192.svg
2577,0,1.0,high,4,True,True,page6-219.svg,9AZBqBkjjjHNudLxm,['Looks like a rectangle with a tail pointing to the right'],11,[''],1,12,2,page6-219.svg
2578,3,0.966666666666667,high,3,True,False,page7-247.svg,kEQDyJQsKjxqDe59g,['a fish swimming to the left'],6,[''],1,7,2,page7-247.svg
2579,3,0.414814814814815,low,3,True,False,page6-171.svg,DKPcxC567vvBA4csd,['person heading right'],3,[''],1,4,2,page6-171.svg
2580,4,1.0,high,2,True,False,page6-135.svg,WTDxTX72c7aqxSxqp,['batman'],1,[''],1,2,2,page6-135.svg
2581,0,0.977777777777778,high,6,True,False,page7-69.svg,oizGphvW6GLboKDXN,['rectangle with smaller rectangle'],4,[''],1,5,2,page7-69.svg
2582,0,0.694444444444444,low,4,True,False,page5-75.svg,QrFwHQDosuyFWkzWx,['It looks like a bird looking to the left'],9,[''],1,10,2,page5-75.svg
2583,2,0.914417989417989,high,10,False,True,page5-132.svg,inTa2YPiDSjCmcRAf,['roasters head'],2,[''],1,3,2,page6-80.svg
2584,2,0.966666666666667,high,4,True,False,page7-247.svg,kEQDyJQsKjxqDe59g,['fish swimming to the left into a plant'],8,[''],1,9,2,page7-247.svg
2585,1,0.935714285714286,high,6,True,False,page6-158.svg,wKdxFyXxW9kX5KXow,['its the only one that has a square at the top two jagged edges on the right'],17,[''],1,18,2,page6-158.svg
2586,4,0.554814814814815,low,6,True,True,page3-201.svg,axi5jMj9E2hwx4u9u,['almost a person made of two triangles new'],8,[''],1,9,2,page3-201.svg
2587,1,0.933333333333333,high,2,True,False,page7-86.svg,YCC7eMxjeSSS3FTo2,['CHIPPED CANDLE'],2,[''],1,3,2,page7-86.svg
2588,2,0.869444444444445,high,4,True,False,page7-130.svg,Toh9L3sPeXKpvY4Rz,['swan'],1,[''],1,2,2,page7-130.svg
2589,0,0.990740740740741,high,12,True,True,page1-7.svg,ea6efpMT4GLuFawB2,['rabbit ears facing forward'],4,[''],1,5,2,page1-7.svg
2590,0,0.961111111111111,high,4,True,True,page2-23.svg,WXTckM4oJxEnFDFLe,['It looks like a wide person with a large gap between their legs'],13,[''],1,14,2,page2-23.svg
2591,2,0.881111111111111,high,2,True,False,page7-249.svg,23tgxo7Y26Fb2gmJd,['the letter C'],3,[''],1,4,2,page7-249.svg
2592,3,0.910185185185185,high,2,True,False,page4-59.svg,23tgxo7Y26Fb2gmJd,['person at table'],3,[''],1,4,2,page4-59.svg
2593,4,0.962121212121212,high,3,True,False,page2-145.svg,2Zoc9x2DnwEc97y7m,['Carpet guy'],2,[''],1,3,2,page2-145.svg
2594,2,0.977777777777778,high,9,True,True,page2-166.svg,Zs2cbSHmvytSeDxbp,['robot  2 big flat feet'],6,[''],1,7,2,page2-166.svg
2595,3,0.992592592592593,high,2,True,False,page3-23.svg,WXTckM4oJxEnFDFLe,['fox'],1,[''],1,2,2,page3-23.svg
2596,2,1.0,high,9,True,True,page2-136.svg,6RC38FSG6Tuinbrx5,['a tank with cannon'],4,[''],1,5,2,page2-136.svg
2597,4,1.0,high,6,True,False,page4-197.svg,ysgn3qyCwn9CR8HiY,['tent with rectangle on the right of it'],8,[''],1,9,2,page4-197.svg
2598,2,0.833333333333333,low,7,True,False,page1-33.svg,EHfMENoA8iENJNGkP,['upward pointing arrow on table'],5,[''],1,6,2,page1-33.svg
2599,1,0.844444444444445,low,3,True,False,page4-156.svg,zFYDFvxH9t2tDdHCm,['a long sharp object similar to a knife'],8,[''],1,9,2,page4-156.svg
2600,4,0.983333333333333,high,3,True,False,page7-102.svg,87qTyjteqHhW7Tpkd,['Christmas Treeeeeeeeeeeeeeeeeeeee'],2,[''],1,3,2,page7-102.svg
2601,1,1.0,high,11,True,False,page7-36.svg,6RC38FSG6Tuinbrx5,['two equal squares with a jagged edge on top'],9,[''],1,10,2,page7-36.svg
2602,0,0.977777777777778,high,3,True,False,page5-74.svg,23tgxo7Y26Fb2gmJd,['bird'],1,[''],1,2,2,page5-74.svg
2603,4,0.825925925925926,low,4,True,False,page1-5.svg,rMgoeNprYSWQMKzwi,['Man in a conical hat looking straight at us'],9,[''],1,10,2,page1-5.svg
2604,4,0.968518518518519,high,2,True,True,page4-229.svg,fJXmBEAisJikfujW6,['Arrow going up'],3,[''],1,4,2,page4-229.svg
2605,2,0.962037037037037,high,7,True,False,page4-20.svg,tvEfrizb6JsnuRojF,['man fixing to kneel with arm extended to right'],9,[''],1,10,2,page4-20.svg
2606,4,0.944444444444445,high,3,True,False,page4-177.svg,WYGLaqqjz2oKmegF5,['giraffey looking thing'],3,[''],1,4,2,page4-177.svg
2607,4,0.566666666666667,low,12,True,False,page6-122.svg,9AZBqBkjjjHNudLxm,['factory solhouette rectangle to the left triangle roof to right'],10,[''],1,11,2,page6-122.svg
2608,2,0.983333333333333,high,3,True,False,page6-168.svg,AtfLQDnGkCxSMrxdG,['Upside down pipe again'],4,[''],1,5,2,page6-168.svg
2609,3,0.977777777777778,high,9,True,False,page8-179.svg,wwLmWsuAJdu92R5Ww,['Weird arrow going down'],4,[''],1,5,2,page8-179.svg
2610,1,0.890740740740741,high,6,True,True,page3-166.svg,oC528mJu5HCE7rpuW,['like a long table with 2 legs'],7,[''],1,8,2,page3-166.svg
2611,4,0.97037037037037,high,3,True,False,page6-38.svg,YCC7eMxjeSSS3FTo2,['woman on dress'],3,[''],1,4,2,page6-38.svg
2612,4,0.807037037037037,low,18,True,False,page6-181.svg,pSYzHChWFeCNcu2Bv,['Hunched over man walking left'],5,[''],1,6,2,page6-181.svg
2613,1,0.992592592592593,high,12,True,False,page3-128.svg,HXJ8rqCutqjpvfhNp,['planter with a funnel on top and a pointy base with 3 points on the bottom'],16,[''],1,17,2,page3-128.svg
2614,1,0.992222222222222,high,2,True,False,page2-106.svg,3uE7F4p5foAwjTXKt,['A robots face'],3,[''],1,4,2,page2-106.svg
2615,1,1.0,high,3,True,False,page7-191.svg,QrFwHQDosuyFWkzWx,['lopsided square with a point sticking out of it'],9,[''],1,10,2,page7-191.svg
2616,0,0.968518518518519,high,11,True,False,page7-59.svg,9AZBqBkjjjHNudLxm,['looks like a tree that has overgrown on the right side'],11,[''],1,12,2,page7-59.svg
2617,4,0.933333333333333,high,5,True,False,page5-87.svg,nneQrXMkMoBwsA39P,['bird without the spread wings'],5,[''],1,6,2,page5-87.svg
2618,1,0.981481481481482,high,6,True,True,page6-82.svg,DKPcxC567vvBA4csd,['some kind of bush or fire'],6,[''],1,7,2,page6-82.svg
2619,4,0.844444444444444,low,6,True,False,page8-249.svg,rD3tT6TFviEKWgKY3,['big cat no tail'],4,[''],1,5,2,page8-249.svg
2620,4,0.977777777777778,high,14,True,True,page1-159.svg,LeX3Jahr3QGT6aBZi,['a square sitting on top of two diamonds'],8,[''],1,9,2,page1-159.svg
2621,4,0.969444444444444,high,4,True,False,page3-47.svg,kEQDyJQsKjxqDe59g,['2 rectangles on top of each other offset to bottom left and top right'],14,[''],1,15,2,page3-47.svg
2622,3,0.95,high,6,True,False,page2-101.svg,id3WLdXLfJo5e6Wve,['man with collar facing straight on'],6,[''],1,7,2,page2-101.svg
2623,3,0.922222222222222,high,3,False,True,page7-95.svg,fJXmBEAisJikfujW6,['Not the tree'],3,[''],1,4,2,page2-79.svg
2624,0,0.955555555555556,high,4,True,False,page1-165.svg,XAFZuvMakrAC3f67A,['tall column'],2,[''],1,3,2,page1-165.svg
2625,1,0.955555555555556,high,5,True,False,page8-118.svg,87qTyjteqHhW7Tpkd,['looks like a plam tree'],5,[''],1,6,2,page8-118.svg
2626,4,0.985185185185185,high,3,True,False,page4-118.svg,Aqtpdb3MK2aYN9P3k,['a pedestal with a triangle above it'],7,[''],1,8,2,page4-118.svg
2627,4,0.968518518518519,high,9,True,False,page7-59.svg,9AZBqBkjjjHNudLxm,['tree overgrown to the right'],5,[''],1,6,2,page7-59.svg
2628,2,0.855555555555556,high,7,True,True,page8-239.svg,t4yc5Zp2TSPejKwW8,['it is the bird facing right with its wings pointing back'],11,[''],1,12,2,page8-239.svg
2629,2,0.983333333333333,high,3,True,False,page7-97.svg,LeX3Jahr3QGT6aBZi,['mouth to the right'],4,[''],1,5,2,page7-97.svg
2630,1,0.990740740740741,high,9,True,False,page6-240.svg,t4yc5Zp2TSPejKwW8,['its 3 stacked shapes big square on top'],8,[''],1,9,2,page6-240.svg
2631,3,0.968518518518519,high,2,True,False,page7-59.svg,9AZBqBkjjjHNudLxm,['Tree overgrown on right hand side'],6,[''],1,7,2,page7-59.svg
2632,3,0.944444444444445,high,4,True,True,page4-177.svg,rMgoeNprYSWQMKzwi,['giraffe with a triangluar hat on facing left'],8,[''],1,9,2,page4-177.svg
2633,3,0.97037037037037,high,3,True,False,page1-31.svg,F2GkaqGEehkz6K6eg,['tower of blocks with piece sticking out'],7,[''],1,8,2,page1-31.svg
2634,1,0.977777777777778,high,7,True,False,page5-74.svg,rD3tT6TFviEKWgKY3,['the insect with the front facing profile again'],8,[''],1,9,2,page5-74.svg
2635,2,0.925555555555556,high,11,False,True,page5-105.svg,fykfQxfgLMTtPxajN,['a tree split and falling over on 1 side'],9,[''],1,10,2,page5-106.svg
2636,2,0.933333333333333,high,4,True,False,page7-135.svg,Kw6oSMYPaiajMaAK3,['big letter C'],3,[''],1,4,2,page7-135.svg
2637,0,0.942592592592593,high,14,False,False,page4-20.svg,tvEfrizb6JsnuRojF,['part of a rectangle standing up with a triangle facing right'],11,[''],1,12,2,page6-73.svg
2638,4,0.840740740740741,low,11,True,False,page4-16.svg,EHfMENoA8iENJNGkP,['person with tail raising right leg'],6,[''],1,7,2,page4-16.svg
2639,4,0.953703703703704,high,2,True,False,page6-205.svg,WYw4vCSgJBvLFCqfH,['pointy ears'],2,[''],1,3,2,page6-205.svg
2640,0,0.811111111111111,low,11,True,False,page7-252.svg,eKc9Ew28JmANFu2aJ,['It looks like an origami bird looking down'],8,[''],1,9,2,page7-252.svg
2641,0,0.933333333333333,high,8,True,False,page8-39.svg,uKF3X2QxtxebFXsPP,['looks like a weird pointy shoe'],6,[''],1,7,2,page8-39.svg
2642,2,0.991666666666667,high,4,True,True,page2-17.svg,fbpw95WgJgNm4NMAh,['A roof with two triangles as the tips'],8,[''],1,9,2,page2-17.svg
2643,1,1.0,high,21,False,False,page3-99.svg,nZKdYx449jxPJRmdo,['tow squares on the bottom big square centre triangle on top'],11,[''],1,12,2,page4-232.svg
2644,4,0.933333333333333,high,10,True,True,page8-202.svg,QrFwHQDosuyFWkzWx,['a triangle at the bottom with a long shape above it with two spikes jutting out at the top'],19,[''],1,20,2,page8-202.svg
2645,4,1.0,high,3,True,False,page4-197.svg,XAFZuvMakrAC3f67A,['security camera'],2,[''],1,3,2,page4-197.svg
2646,0,0.861111111111111,high,3,True,True,page9-15.svg,YCC7eMxjeSSS3FTo2,['LETTER J'],2,[''],1,3,2,page9-15.svg
2647,1,0.974074074074074,high,6,True,True,page4-233.svg,WYw4vCSgJBvLFCqfH,['looks like a bowl thats wide at the top'],9,[''],1,10,2,page4-233.svg
2648,4,0.844444444444444,low,5,True,False,page8-249.svg,NrMLccbNao9XPX7Pr,['dog'],1,[''],1,2,2,page8-249.svg
2649,2,0.991666666666667,high,3,True,False,page3-35.svg,3whbtG3epGkWgTWoq,['the graduation ceremony person'],4,[''],1,5,2,page3-35.svg
2650,3,0.974074074074074,high,4,True,False,page6-78.svg,rMgoeNprYSWQMKzwi,['man facing right with a vacuum cleaner'],7,[''],1,8,2,page6-78.svg
2651,4,0.851851851851852,high,4,True,False,page3-60.svg,Aqtpdb3MK2aYN9P3k,['a box with a triangle out of the bottom'],9,[''],1,10,2,page3-60.svg
2652,4,0.957407407407408,high,3,True,False,page8-216.svg,ea6efpMT4GLuFawB2,['6'],1,[''],1,2,2,page8-216.svg
2653,3,0.962962962962963,high,10,True,True,page4-204.svg,oizGphvW6GLboKDXN,['superman flying up with cape out to the left'],9,[''],1,10,2,page4-204.svg
2654,0,0.985185185185185,high,11,True,False,page1-73.svg,eKc9Ew28JmANFu2aJ,['It looks like a vase with a really wide opening'],10,[''],1,11,2,page1-73.svg
2655,4,1.0,high,3,True,False,page4-232.svg,nZKdYx449jxPJRmdo,['tree no stem'],3,[''],1,4,2,page4-232.svg
2656,2,0.807037037037037,low,6,True,False,page6-181.svg,YfjyoZxZ6vfPzZGKK,['A man looking down with wrench feet'],7,[''],1,8,2,page6-181.svg
2657,1,0.788888888888889,low,7,False,True,page6-231.svg,WXTckM4oJxEnFDFLe,['It kind of looks like a furnace with a long top and a triangle attached to the bottom'],18,[''],1,19,2,page3-174.svg
2658,1,0.727777777777778,low,4,True,False,page5-232.svg,Hx9XTmMHdgbjpTQYw,['arrow pointing up'],3,[''],1,4,2,page5-232.svg
2659,3,0.916666666666667,high,7,True,False,page3-170.svg,Z55bteYGPcFwKvWb3,['tree'],1,[''],1,2,2,page3-170.svg
2660,3,0.918518518518519,high,5,True,False,page5-229.svg,wBY5RdB4e8DY4eD2T,['thin person'],2,[''],1,3,2,page5-229.svg
2661,4,0.869444444444445,high,2,True,False,page8-207.svg,uKF3X2QxtxebFXsPP,['podium'],1,[''],1,2,2,page8-207.svg
2662,4,0.493939393939394,low,4,True,False,page7-122.svg,3uE7F4p5foAwjTXKt,['Person walking'],2,[''],1,3,2,page7-122.svg
2663,3,0.727777777777778,low,6,True,False,page5-232.svg,Hx9XTmMHdgbjpTQYw,['arrow pointing up'],3,[''],1,4,2,page5-232.svg
2664,2,0.914417989417989,high,8,True,False,page6-80.svg,DKPcxC567vvBA4csd,['the bird flying down to the right'],7,[''],1,8,2,page6-80.svg
2665,3,0.961111111111111,high,5,True,False,page3-95.svg,YfjyoZxZ6vfPzZGKK,['The train facing the left'],5,[''],1,6,2,page3-95.svg
2666,3,0.922222222222222,high,4,True,False,page7-236.svg,Tc2wRMWLp4GmwgzZe,['The chair with the bent top'],6,[''],1,7,2,page7-236.svg
2667,2,0.96,high,9,True,False,page5-143.svg,kEQDyJQsKjxqDe59g,['Tall boat with funnel chunky middle part'],7,[''],1,8,2,page5-143.svg
2668,0,1.0,high,4,True,False,page4-197.svg,XAFZuvMakrAC3f67A,['a security camera facing left'],5,[''],1,6,2,page4-197.svg
2669,3,0.840740740740741,low,6,True,False,page4-16.svg,Kw6oSMYPaiajMaAK3,['standing up person kicking leg to the left'],8,[''],1,9,2,page4-16.svg
2670,1,0.955555555555556,high,12,True,True,page3-86.svg,WTDxTX72c7aqxSxqp,['Like a crucifix that broke'],5,[''],1,6,2,page3-86.svg
2671,3,0.933333333333333,high,7,True,True,page2-4.svg,axi5jMj9E2hwx4u9u,['triangle pointing down on two boxes'],6,[''],1,7,2,page2-4.svg
2672,2,0.966666666666667,high,8,True,False,page3-123.svg,rMgoeNprYSWQMKzwi,['Anvil with a cone on it'],6,[''],1,7,2,page3-123.svg
2673,2,0.907142857142857,high,2,True,False,page9-14.svg,fbpw95WgJgNm4NMAh,['The letter H'],3,[''],1,4,2,page9-14.svg
2674,4,0.988888888888889,high,5,True,False,page6-137.svg,2X7krRXftb8r2Kjd7,['an angel with wings pointing up'],6,[''],1,7,2,page6-137.svg
2675,1,0.891666666666667,high,4,True,False,page1-142.svg,tvEfrizb6JsnuRojF,['letter M'],2,[''],1,3,2,page1-142.svg
2676,1,0.777619047619048,low,6,True,False,page6-23.svg,Zs2cbSHmvytSeDxbp,['man pray to left'],4,[''],1,5,2,page6-23.svg
2677,1,0.97037037037037,high,9,True,True,page4-81.svg,XAFZuvMakrAC3f67A,['man standing with arm to the left in robe'],9,[''],1,10,2,page4-81.svg
2678,0,0.9,high,8,True,False,page2-137.svg,Tc2wRMWLp4GmwgzZe,['it looks like an oil can with a long spout pointing right'],12,[''],1,13,2,page2-137.svg
2679,4,0.869444444444445,high,4,True,False,page7-130.svg,Toh9L3sPeXKpvY4Rz,['swan'],1,[''],1,2,2,page7-130.svg
2680,1,0.968518518518519,high,3,True,False,page4-97.svg,pSYzHChWFeCNcu2Bv,['it looks like a cup with a snake coming out the right side'],13,[''],1,14,2,page4-97.svg
2681,3,0.840740740740741,low,3,True,False,page4-16.svg,kEQDyJQsKjxqDe59g,['a person walking to the left'],6,[''],1,7,2,page4-16.svg
2682,3,0.644444444444445,low,4,True,False,page6-192.svg,vjTTSvQWvJTA9TZiu,['a person praying'],3,[''],1,4,2,page6-192.svg
2683,3,0.788888888888889,low,2,True,False,page1-90.svg,DKPcxC567vvBA4csd,['Arrow pointing up'],3,[''],1,4,2,page1-90.svg
2684,1,0.927777777777778,high,8,True,True,page4-56.svg,Aqtpdb3MK2aYN9P3k,['looks like someone doing a graduating speech'],7,[''],1,8,2,page4-56.svg
2685,1,0.755555555555556,low,4,True,False,page7-41.svg,tvEfrizb6JsnuRojF,['houseboat'],1,[''],1,2,2,page7-41.svg
2686,3,0.977777777777778,high,10,False,False,page9-34.svg,2X7krRXftb8r2Kjd7,['a dogs head facing left'],5,[''],1,6,2,page7-185.svg
2687,2,0.977777777777778,high,10,True,True,page2-166.svg,uKF3X2QxtxebFXsPP,['symmetrical with triangles on bottom'],5,[''],1,6,2,page2-166.svg
2688,4,0.922222222222222,high,10,True,False,page3-167.svg,eKc9Ew28JmANFu2aJ,['Torch'],1,[''],1,2,2,page3-167.svg
2689,3,0.922222222222222,high,6,False,True,page2-150.svg,ovxMKmT3ueGohm4Gw,['square with a chimney wonky square at the top'],9,[''],1,10,2,page7-236.svg
2690,1,1.0,high,9,False,False,page6-158.svg,Hx9XTmMHdgbjpTQYw,['sailboat with point at front'],5,[''],1,6,2,page6-208.svg
2691,1,0.988888888888889,high,8,True,False,page7-105.svg,WYGLaqqjz2oKmegF5,['small square on top in the centre'],7,[''],1,8,2,page7-105.svg
2692,4,0.97037037037037,high,3,True,False,page1-31.svg,F2GkaqGEehkz6K6eg,['tower of blocks'],3,[''],1,4,2,page1-31.svg
2693,2,0.907142857142857,high,2,True,False,page9-14.svg,tSbakAiSWB7KXDu6v,['the letter H'],3,[''],1,4,2,page9-14.svg
2694,1,0.825925925925926,low,8,True,False,page2-65.svg,FQb7FGBwtgj3hFigv,['boat'],1,[''],1,2,2,page2-65.svg
2695,1,1.0,high,5,True,False,page6-219.svg,BYeS5ykxKLwhMH2Yc,['big fat square with a leg that is bent on the right'],12,[''],1,13,2,page6-219.svg
2696,0,0.922222222222222,high,10,True,False,page7-236.svg,Tc2wRMWLp4GmwgzZe,['it looks like a chair and the top of it is slightly bent'],13,[''],1,14,2,page7-236.svg
2697,4,0.414814814814815,low,2,True,False,page6-171.svg,ovxMKmT3ueGohm4Gw,['man vacuuming right'],3,[''],1,4,2,page6-171.svg
2698,0,0.961111111111111,high,6,False,False,page5-232.svg,Hx9XTmMHdgbjpTQYw,['the side of a juicebox'],5,[''],1,6,2,page4-194.svg
2699,2,1.0,high,2,True,False,page2-133.svg,23tgxo7Y26Fb2gmJd,['duck foot'],2,[''],1,3,2,page2-133.svg
2700,2,0.825925925925926,low,4,True,False,page2-65.svg,xJsxXk6jj2LssMovZ,['Boat with diamond on top of mast'],7,[''],1,8,2,page2-65.svg
2701,4,0.497222222222222,low,3,True,False,page1-186.svg,L7HWKMCN34jYNuKLd,['fireplace'],1,[''],1,2,2,page1-186.svg
2702,4,0.990740740740741,high,7,True,False,page6-240.svg,t4yc5Zp2TSPejKwW8,['shape looking right  square on top'],7,[''],1,8,2,page6-240.svg
2703,0,0.994074074074074,high,9,True,False,page5-107.svg,DKPcxC567vvBA4csd,['a tree with a branch a smaller bit of branch has fallen off'],13,[''],1,14,2,page5-107.svg
2704,3,0.977777777777778,high,7,True,False,page2-166.svg,NrMLccbNao9XPX7Pr,['the cross'],2,[''],1,3,2,page2-166.svg
2705,3,0.977777777777778,high,9,True,False,page1-57.svg,6mBzCXSubi5F6rSsS,['upside down crown'],3,[''],1,4,2,page1-57.svg
2706,4,0.977777777777778,high,5,True,False,page7-147.svg,nQnmTcmPRnKH8eCar,['J with diam hat'],4,[''],1,5,2,page7-147.svg
2707,3,1.0,high,2,True,False,page6-135.svg,WTDxTX72c7aqxSxqp,['Batman'],1,[''],1,2,2,page6-135.svg
2708,1,0.977777777777778,high,4,True,False,page7-17.svg,nZKdYx449jxPJRmdo,['the boot one i got wrong before'],7,[''],1,8,2,page7-17.svg
2709,1,0.833333333333333,low,9,True,False,page1-33.svg,EHfMENoA8iENJNGkP,['Table with arrow point upwards'],5,[''],1,6,2,page1-33.svg
2710,3,0.844444444444445,low,2,True,False,page4-156.svg,zFYDFvxH9t2tDdHCm,['knife'],1,[''],1,2,2,page4-156.svg
2711,2,0.818518518518519,low,4,True,False,page6-28.svg,gMQBocS2BM9XmeiN2,['a man crossing his legs'],5,[''],1,6,2,page6-28.svg
2712,4,0.983333333333333,high,2,True,False,page2-124.svg,xJsxXk6jj2LssMovZ,['downward arrow'],2,[''],1,3,2,page2-124.svg
2713,4,0.825925925925926,low,4,True,False,page2-65.svg,xJsxXk6jj2LssMovZ,['boat with diamond on top of mast'],7,[''],1,8,2,page2-65.svg
2714,1,0.985185185185185,high,12,True,False,page2-88.svg,FQb7FGBwtgj3hFigv,['monolith or rocket about to launch'],6,[''],1,7,2,page2-88.svg
2715,0,0.844444444444445,low,4,True,False,page4-156.svg,wBY5RdB4e8DY4eD2T,['image looks like a knife'],5,[''],1,6,2,page4-156.svg
2716,4,0.861111111111111,high,4,True,False,page7-39.svg,nZKdYx449jxPJRmdo,['boat with arrow'],3,[''],1,4,2,page7-39.svg
2717,3,0.868518518518519,high,4,True,False,page4-64.svg,sp3kBYsFAiSayrmwZ,['person pointing to the left'],5,[''],1,6,2,page4-64.svg
2718,4,0.985185185185185,high,2,True,False,page1-73.svg,eKc9Ew28JmANFu2aJ,['Funnel'],1,[''],1,2,2,page1-73.svg
2719,2,0.892592592592593,high,4,True,False,page6-179.svg,gkyryXHaobauRizin,['man bent over'],3,[''],1,4,2,page6-179.svg
2720,2,0.666666666666667,low,4,True,False,page8-215.svg,nQnmTcmPRnKH8eCar,['J lifted top'],3,[''],1,4,2,page8-215.svg
2721,3,0.869444444444445,high,4,True,False,page7-130.svg,Toh9L3sPeXKpvY4Rz,['swan'],1,[''],1,2,2,page7-130.svg
2722,1,0.944444444444445,high,7,True,True,page4-177.svg,23tgxo7Y26Fb2gmJd,['turtle with long neck and triangle hat'],7,[''],1,8,2,page4-177.svg
2723,1,0.960185185185185,high,21,True,True,page4-235.svg,sp3kBYsFAiSayrmwZ,['it looks like a simple totem pole feet on bottom and arms up high'],14,[''],1,15,2,page4-235.svg
2724,4,0.912962962962963,high,6,True,True,page5-183.svg,Qg3XJk4dBFRrJE2WA,['transformer helmet'],2,[''],1,3,2,page5-183.svg
2725,1,0.851851851851852,high,7,True,False,page2-152.svg,Aqtpdb3MK2aYN9P3k,['Looks like two people standing side by side'],8,[''],1,9,2,page2-152.svg
