game_id,configuration_file,round_id,trial_index,block,target,snd_value,snd_class,chat_mode,speaker_id,listener_id,context,phase,description,time_to_message,sec_until_click,response,correct,context_id
G066,ref2_pilot5_binned_threads_96_phase1.json,,1,,page4-192.svg,0.9685185185185186,high,,205,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,it looks like knife,23,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,2,,page8-249.svg,0.8444444444444444,low,,205,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,it looks like a animal,10,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,3,,page4-16.svg,0.8407407407407407,low,,205,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,it looks like someone walking,14,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,4,,page5-65.svg,1.0,high,,205,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,it looks like a tree,10,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,5,,page7-17.svg,0.977777777777778,high,,205,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,it looks like a block,13,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,6,,page5-38.svg,0.9333333333333332,high,,205,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,it looks like a snail,9,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,7,,page1-90.svg,0.7888888888888888,low,,205,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,it looks like a rrow,7,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,8,,page7-165.svg,0.9907407407407408,high,,205,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,it looks like someone eating something,17,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,9,,page1-129.svg,0.9851851851851852,high,,205,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,it looks like a upside anchor,17,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,10,,page3-141.svg,0.9472222222222224,high,,205,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,it looks like a person,22,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,11,,page4-89.svg,0.8796296296296295,high,,205,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,it looks like a person,12,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,12,,page4-239.svg,0.925925925925926,high,,205,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,it looks like a square with jagged edges,38,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,13,,page3-124.svg,0.9888888888888888,high,,205,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,it looks like a anchor,26,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,14,,page8-249.svg,0.8444444444444444,low,,205,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,it looks like a dog,11,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,15,,page7-32.svg,0.8666666666666666,high,,205,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,it looks like a rrow,10,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,16,,page4-241.svg,0.995,high,,205,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,it looks like a x,10,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,17,,page7-103.svg,0.977777777777778,high,,205,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,it looks like a f,11,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,18,,page2-157.svg,0.9611111111111112,high,,205,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,it looks like a rrow,8,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,19,,page2-186.svg,0.9722222222222224,high,,205,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,it looks like a block,15,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,0,,page3-56.svg,0.7916666666666666,low,,220,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,It is a box with upside down batman ears on the bottom,27,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,1,,page4-192.svg,0.9685185185185186,high,,220,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,It is long and thin with a box on upper right and triangle on upper left,38,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,2,,page8-249.svg,0.8444444444444444,low,,220,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,it looks like a dog facing to the left on all fours,32,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,3,,page4-16.svg,0.8407407407407407,low,,220,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,a man walking to the left,10,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,4,,page5-65.svg,1.0,high,,220,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,"a bunch of triangles piled on top of each other, leaning to the right",26,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,5,,page7-17.svg,0.977777777777778,high,,220,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,maybe a penguin facing left. it has feet and a flat top,29,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,6,,page5-38.svg,0.9333333333333332,high,,220,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,looks like a bird with a long crane neck stretching toward the left,23,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,7,,page1-90.svg,0.7888888888888888,low,,220,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,an arrow pointing up,5,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,8,,page7-165.svg,0.9907407407407408,high,,220,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,it look like a mailbox or fire hydrant with a space in the middle opened,27,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,9,,page1-129.svg,0.9851851851851852,high,,220,,"['page3-56.svg', 'page4-192.svg', 'page8-249.svg', 'page4-16.svg', 'page5-65.svg', 'page7-17.svg', 'page5-38.svg', 'page1-90.svg', 'page7-165.svg', 'page1-129.svg']",1,the middle looks like a thick martini glass and then a triangle on either side on the bottom,26,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,10,,page3-141.svg,0.9472222222222224,high,,220,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,a man facing left and looks like he is holding somethng like a piece of plywood,39,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,11,,page4-89.svg,0.8796296296296295,high,,220,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,a man walking left and he has one foot and leg raised abnormally high,30,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,12,,page4-239.svg,0.925925925925926,high,,220,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,the bottom has batman ears with an extra ear in the middle bottom. the top has a single square,27,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,13,,page3-124.svg,0.9888888888888888,high,,220,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,looks like a headpiece a warrior might wear. the middle has a lot of white space,24,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,14,,page8-249.svg,0.8444444444444444,low,,220,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,a dog on all fours facing left,9,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,15,,page7-32.svg,0.8666666666666666,high,,220,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,"sort of an arrow facing down, but maybe looks like a bottle too",16,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,16,,page4-241.svg,0.995,high,,220,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,the top is an X like two legs doing a handstand,17,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,17,,page7-103.svg,0.977777777777778,high,,220,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,looks like the letter capital F,10,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,18,,page2-157.svg,0.9611111111111112,high,,220,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,and arrow pointing up but has a curve to it. also looks like a mushroom,16,,,,96
G066,ref2_pilot5_binned_threads_96_phase1.json,,19,,page2-186.svg,0.9722222222222224,high,,220,,"['page3-141.svg', 'page4-89.svg', 'page4-239.svg', 'page3-124.svg', 'page8-249.svg', 'page7-32.svg', 'page4-241.svg', 'page7-103.svg', 'page2-157.svg', 'page2-186.svg']",1,one big triangle with a chunk missing on the bottom. smaller traingle on top,26,,,,96
G077,ref2_pilot5_binned_threads_44_phase1.json,,0,,page2-21.svg,0.9907407407407408,high,,246,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,A trophy with big pointy handles and a triangular base,40,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,1,,page3-122.svg,0.974074074074074,high,,246,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,A stick man,10,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,2,,page2-137.svg,0.9,high,,246,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,A handheld vacuum cleaner with the handle on the right,28,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,3,,page4-162.svg,0.8666666666666666,high,,246,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,A giraffe with no legs,36,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,4,,page6-155.svg,1.0,high,,246,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,A goose walking to the left,16,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,5,,page2-107.svg,0.812962962962963,low,,246,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,A trophy with square handles and a triangular base,21,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,6,,page3-47.svg,0.9694444444444444,high,,246,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,Some wide steps,25,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,7,,page7-73.svg,0.6,low,,246,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,A fish,4,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,8,,page5-74.svg,0.977777777777778,high,,246,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,A bird viewed from above with wings outstretched and beak facing forward,36,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,9,,page6-135.svg,1.0,high,,246,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,A bird viewed from above with wings swooped backwards and beak pointing downwards,26,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,10,,page7-26.svg,0.977777777777778,high,,246,,"['page7-26.svg', 'page6-160.svg', 'page5-233.svg', 'page7-28.svg', 'page7-10.svg', 'page4-247.svg', 'page6-164.svg', 'page2-137.svg', 'page5-220.svg', 'page1-148.svg']",1,A fire hydrant which looks like it's had a bite taken out of the middle,36,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,11,,page6-160.svg,0.5592592592592593,low,,246,,"['page7-26.svg', 'page6-160.svg', 'page5-233.svg', 'page7-28.svg', 'page7-10.svg', 'page4-247.svg', 'page6-164.svg', 'page2-137.svg', 'page5-220.svg', 'page1-148.svg']",1,A sideways fat person (head on the left) with no arms,35,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,12,,page5-233.svg,1.0,high,,246,,"['page7-26.svg', 'page6-160.svg', 'page5-233.svg', 'page7-28.svg', 'page7-10.svg', 'page4-247.svg', 'page6-164.svg', 'page2-137.svg', 'page5-220.svg', 'page1-148.svg']",1,A rectangle with a couple of notches in the bottom,17,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,13,,page7-28.svg,0.9333333333333332,high,,246,,"['page7-26.svg', 'page6-160.svg', 'page5-233.svg', 'page7-28.svg', 'page7-10.svg', 'page4-247.svg', 'page6-164.svg', 'page2-137.svg', 'page5-220.svg', 'page1-148.svg']",1,A bed,5,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,14,,page7-10.svg,0.7611111111111111,low,,246,,"['page7-26.svg', 'page6-160.svg', 'page5-233.svg', 'page7-28.svg', 'page7-10.svg', 'page4-247.svg', 'page6-164.svg', 'page2-137.svg', 'page5-220.svg', 'page1-148.svg']",1,"A flying bird viewed from above with it's beak pointing upwards, wings outstretched, and a triangular tail",37,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,15,,page4-247.svg,0.8444444444444447,low,,246,,"['page7-26.svg', 'page6-160.svg', 'page5-233.svg', 'page7-28.svg', 'page7-10.svg', 'page4-247.svg', 'page6-164.svg', 'page2-137.svg', 'page5-220.svg', 'page1-148.svg']",1,"A dog with it's head on the left side, or a chair",40,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,16,,page6-164.svg,0.8962962962962961,high,,246,,"['page7-26.svg', 'page6-160.svg', 'page5-233.svg', 'page7-28.svg', 'page7-10.svg', 'page4-247.svg', 'page6-164.svg', 'page2-137.svg', 'page5-220.svg', 'page1-148.svg']",1,"A flying duck viewed from the side, with it's head on the right",26,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,17,,page2-137.svg,0.9,high,,246,,"['page7-26.svg', 'page6-160.svg', 'page5-233.svg', 'page7-28.svg', 'page7-10.svg', 'page4-247.svg', 'page6-164.svg', 'page2-137.svg', 'page5-220.svg', 'page1-148.svg']",1,A handheld vacuum cleaner/dustbuster with the handle on the right,19,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,18,,page5-220.svg,0.9907407407407408,high,,246,,"['page7-26.svg', 'page6-160.svg', 'page5-233.svg', 'page7-28.svg', 'page7-10.svg', 'page4-247.svg', 'page6-164.svg', 'page2-137.svg', 'page5-220.svg', 'page1-148.svg']",1,"A diamond with a square notch on the top, on top of a triangular base",32,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,19,,page1-148.svg,0.977777777777778,high,,246,,"['page7-26.svg', 'page6-160.svg', 'page5-233.svg', 'page7-28.svg', 'page7-10.svg', 'page4-247.svg', 'page6-164.svg', 'page2-137.svg', 'page5-220.svg', 'page1-148.svg']",1,"A medieval style torch that you would see on the wall, with a rail attaching it on the right",40,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,0,,page2-21.svg,0.9907407407407408,high,,132,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,The image looks like an elf with pointy ears,37,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,1,,page3-122.svg,0.974074074074074,high,,132,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,tall pole like a totem with triangles near the top,35,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,2,,page2-137.svg,0.9,high,,132,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,looks like an oil can,34,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,3,,page4-162.svg,0.8666666666666666,high,,132,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,looks like a telescope used on a submarine,27,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,4,,page6-155.svg,1.0,high,,132,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,looks like a bird with a long neck,12,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,5,,page2-107.svg,0.812962962962963,low,,132,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,looks like an ogre with square ears,18,,,,44
G077,ref2_pilot5_binned_threads_44_phase1.json,,6,,page3-47.svg,0.9694444444444444,high,,132,,"['page2-21.svg', 'page3-122.svg', 'page2-137.svg', 'page4-162.svg', 'page6-155.svg', 'page2-107.svg', 'page3-47.svg', 'page7-73.svg', 'page5-74.svg', 'page6-135.svg']",1,looks like a shape from tetris,13,,,,44
